rank,ligand_id,label,score
6028,abl1_decoy_001036,0,-2.17
6029,abl1_decoy_003036,0,-2.17
6030,abl1_decoy_002505,0,-2.17
6031,abl1_decoy_008209,0,-2.17
6032,abl1_decoy_005248,0,-2.17
6033,abl1_active_000115,1,-2.17
6034,abl1_decoy_000610,0,-2.17
6035,abl1_decoy_001033,0,-2.17
6036,abl1_decoy_005101,0,-2.17
6037,abl1_decoy_003692,0,-2.17
6038,abl1_decoy_006217,0,-2.17
6039,abl1_decoy_004708,0,-2.17
6040,abl1_decoy_010334,0,-2.17
6041,abl1_decoy_008724,0,-2.17
6042,abl1_decoy_001436,0,-2.17
6043,abl1_decoy_003732,0,-2.17
6044,abl1_decoy_005926,0,-2.17
6045,abl1_decoy_003621,0,-2.17
6046,abl1_decoy_007713,0,-2.17
6047,abl1_decoy_007130,0,-2.17
6048,abl1_decoy_005993,0,-2.17
6049,abl1_decoy_002217,0,-2.17
6050,abl1_decoy_004437,0,-2.17
6051,abl1_decoy_007062,0,-2.17
6052,abl1_decoy_009589,0,-2.17
6053,abl1_decoy_008674,0,-2.17
6054,abl1_decoy_003345,0,-2.17
6055,abl1_decoy_007238,0,-2.17
6056,abl1_decoy_008125,0,-2.17
6057,abl1_decoy_000452,0,-2.17
6058,abl1_decoy_001253,0,-2.17
6059,abl1_decoy_006327,0,-2.17
6060,abl1_decoy_010207,0,-2.17
6061,abl1_decoy_005178,0,-2.17
6062,abl1_decoy_009216,0,-2.17
6063,abl1_decoy_002083,0,-2.17
6064,abl1_decoy_007187,0,-2.18
6065,abl1_decoy_002439,0,-2.18
6066,abl1_decoy_002095,0,-2.18
6067,abl1_decoy_003606,0,-2.18
6068,abl1_decoy_003819,0,-2.18
6069,abl1_decoy_001694,0,-2.18
6070,abl1_decoy_002397,0,-2.18
6071,abl1_decoy_003247,0,-2.18
6072,abl1_decoy_006116,0,-2.18
6073,abl1_decoy_010770,0,-2.18
6074,abl1_decoy_010001,0,-2.18
6075,abl1_decoy_007912,0,-2.18
6076,abl1_decoy_004375,0,-2.18
6077,abl1_decoy_009436,0,-2.18
6078,abl1_decoy_008980,0,-2.18
6079,abl1_active_000194,1,-2.18
6080,abl1_decoy_007661,0,-2.18
6081,abl1_decoy_005571,0,-2.18
6082,abl1_decoy_000545,0,-2.18
6083,abl1_decoy_004744,0,-2.18
6084,abl1_decoy_007749,0,-2.18
6085,abl1_decoy_004851,0,-2.18
6086,abl1_decoy_002510,0,-2.18
6087,abl1_decoy_000401,0,-2.18
6088,abl1_decoy_006671,0,-2.18
6089,abl1_decoy_005215,0,-2.18
6090,abl1_decoy_007519,0,-2.18
6091,abl1_decoy_005615,0,-2.18
6092,abl1_decoy_007216,0,-2.18
6093,abl1_decoy_006657,0,-2.18
6094,abl1_decoy_009125,0,-2.18
6095,abl1_decoy_008729,0,-2.18
6096,abl1_decoy_001785,0,-2.18
6097,abl1_decoy_006432,0,-2.18
6098,abl1_decoy_008189,0,-2.18
6099,abl1_decoy_010585,0,-2.18
6100,abl1_decoy_003571,0,-2.18
6101,abl1_decoy_007098,0,-2.18
6102,abl1_decoy_001688,0,-2.18
6103,abl1_decoy_007121,0,-2.19
6104,abl1_decoy_009571,0,-2.19
6105,abl1_decoy_008706,0,-2.19
6106,abl1_decoy_009248,0,-2.19
6107,abl1_decoy_008710,0,-2.19
6108,abl1_decoy_004906,0,-2.19
6109,abl1_decoy_003535,0,-2.19
6110,abl1_decoy_010335,0,-2.19
6111,abl1_decoy_000310,0,-2.19
6112,abl1_decoy_006057,0,-2.19
6113,abl1_decoy_000470,0,-2.19
6114,abl1_decoy_002625,0,-2.19
6115,abl1_decoy_007503,0,-2.19
6116,abl1_decoy_007807,0,-2.19
6117,abl1_decoy_009949,0,-2.19
6118,abl1_decoy_002778,0,-2.19
6119,abl1_decoy_002965,0,-2.19
6120,abl1_decoy_010252,0,-2.19
6121,abl1_decoy_006545,0,-2.19
6122,abl1_decoy_001335,0,-2.19
6123,abl1_decoy_002166,0,-2.19
6124,abl1_decoy_001006,0,-2.19
6125,abl1_decoy_009989,0,-2.19
6126,abl1_decoy_007344,0,-2.19
6127,abl1_decoy_005467,0,-2.19
6128,abl1_decoy_007430,0,-2.19
6129,abl1_decoy_001690,0,-2.19
6130,abl1_decoy_003685,0,-2.19
6131,abl1_decoy_010390,0,-2.19
6132,abl1_decoy_005565,0,-2.19
6133,abl1_decoy_007461,0,-2.19
6134,abl1_decoy_002493,0,-2.19
6135,abl1_decoy_001408,0,-2.19
6136,abl1_decoy_005452,0,-2.19
6137,abl1_decoy_002936,0,-2.19
6138,abl1_decoy_006410,0,-2.19
6139,abl1_decoy_008058,0,-2.19
6140,abl1_decoy_003642,0,-2.19
6141,abl1_decoy_000019,0,-2.19
6142,abl1_decoy_003824,0,-2.19
6143,abl1_decoy_001663,0,-2.19
6144,abl1_decoy_010016,0,-2.19
6145,abl1_decoy_006750,0,-2.19
6146,abl1_decoy_007735,0,-2.19
6147,abl1_decoy_004064,0,-2.19
6148,abl1_decoy_002118,0,-2.19
6149,abl1_decoy_009278,0,-2.19
6150,abl1_decoy_003532,0,-2.2
6151,abl1_decoy_005922,0,-2.2
6152,abl1_decoy_010565,0,-2.2
6153,abl1_decoy_009725,0,-2.2
6154,abl1_decoy_003565,0,-2.2
6155,abl1_decoy_004378,0,-2.2
6156,abl1_decoy_008109,0,-2.2
6157,abl1_decoy_006914,0,-2.2
6158,abl1_decoy_001624,0,-2.2
6159,abl1_decoy_000790,0,-2.2
6160,abl1_decoy_002967,0,-2.2
6161,abl1_decoy_000735,0,-2.2
6162,abl1_decoy_010112,0,-2.2
6163,abl1_decoy_003210,0,-2.2
6164,abl1_decoy_002937,0,-2.2
6165,abl1_decoy_000351,0,-2.2
6166,abl1_active_000208,1,-2.2
6167,abl1_decoy_006398,0,-2.2
6168,abl1_decoy_009098,0,-2.2
6169,abl1_decoy_001270,0,-2.2
6170,abl1_decoy_008562,0,-2.2
6171,abl1_decoy_006351,0,-2.2
6172,abl1_decoy_008416,0,-2.2
6173,abl1_decoy_000527,0,-2.2
6174,abl1_decoy_001636,0,-2.2
6175,abl1_decoy_002395,0,-2.2
6176,abl1_decoy_002299,0,-2.2
6177,abl1_decoy_001112,0,-2.2
6178,abl1_decoy_001467,0,-2.2
6179,abl1_decoy_005359,0,-2.2
6180,abl1_decoy_000342,0,-2.2
6181,abl1_decoy_007791,0,-2.2
6182,abl1_decoy_008731,0,-2.2
6183,abl1_decoy_010627,0,-2.2
6184,abl1_decoy_000684,0,-2.2
6185,abl1_decoy_000450,0,-2.2
6186,abl1_decoy_001379,0,-2.2
6187,abl1_decoy_008573,0,-2.2
6188,abl1_decoy_003415,0,-2.21
6189,abl1_decoy_000666,0,-2.21
6190,abl1_decoy_008116,0,-2.21
6191,abl1_decoy_007458,0,-2.21
6192,abl1_decoy_007428,0,-2.21
6193,abl1_decoy_001857,0,-2.21
6194,abl1_decoy_009445,0,-2.21
6195,abl1_decoy_000151,0,-2.21
6196,abl1_decoy_008958,0,-2.21
6197,abl1_decoy_008096,0,-2.21
6198,abl1_decoy_009705,0,-2.21
6199,abl1_decoy_005618,0,-2.21
6200,abl1_decoy_001930,0,-2.21
6201,abl1_decoy_004701,0,-2.21
6202,abl1_decoy_002657,0,-2.21
6203,abl1_decoy_003194,0,-2.21
6204,abl1_decoy_010403,0,-2.21
6205,abl1_decoy_003168,0,-2.21
6206,abl1_decoy_006637,0,-2.21
6207,abl1_decoy_003483,0,-2.21
6208,abl1_decoy_008760,0,-2.21
6209,abl1_decoy_008286,0,-2.21
6210,abl1_decoy_002446,0,-2.21
6211,abl1_decoy_004358,0,-2.21
6212,abl1_decoy_008835,0,-2.21
6213,abl1_decoy_003349,0,-2.21
6214,abl1_decoy_004283,0,-2.21
6215,abl1_decoy_001233,0,-2.21
6216,abl1_decoy_005058,0,-2.21
6217,abl1_decoy_010104,0,-2.21
6218,abl1_decoy_002127,0,-2.21
6219,abl1_decoy_000940,0,-2.21
6220,abl1_decoy_009594,0,-2.21
6221,abl1_decoy_002289,0,-2.21
6222,abl1_decoy_004836,0,-2.21
6223,abl1_decoy_007155,0,-2.21
6224,abl1_decoy_006034,0,-2.21
6225,abl1_decoy_006531,0,-2.21
6226,abl1_decoy_002732,0,-2.21
6227,abl1_decoy_002729,0,-2.21
6228,abl1_decoy_009992,0,-2.21
6229,abl1_decoy_008265,0,-2.21
6230,abl1_decoy_005902,0,-2.21
6231,abl1_decoy_001738,0,-2.21
6232,abl1_decoy_008274,0,-2.21
6233,abl1_decoy_004732,0,-2.21
6234,abl1_decoy_006095,0,-2.21
6235,abl1_decoy_010358,0,-2.22
6236,abl1_decoy_000058,0,-2.22
6237,abl1_decoy_005489,0,-2.22
6238,abl1_decoy_008613,0,-2.22
6239,abl1_decoy_006044,0,-2.22
6240,abl1_decoy_001423,0,-2.22
6241,abl1_decoy_007836,0,-2.22
6242,abl1_decoy_002349,0,-2.22
6243,abl1_decoy_008869,0,-2.22
6244,abl1_decoy_007435,0,-2.22
6245,abl1_decoy_002405,0,-2.22
6246,abl1_decoy_005338,0,-2.22
6247,abl1_decoy_002496,0,-2.22
6248,abl1_decoy_002896,0,-2.22
6249,abl1_decoy_001967,0,-2.22
6250,abl1_decoy_007429,0,-2.22
6251,abl1_decoy_003255,0,-2.22
6252,abl1_decoy_002467,0,-2.22
6253,abl1_decoy_000762,0,-2.22
6254,abl1_decoy_004049,0,-2.22
6255,abl1_decoy_002258,0,-2.22
6256,abl1_decoy_008622,0,-2.22
6257,abl1_decoy_004901,0,-2.22
6258,abl1_decoy_002187,0,-2.22
6259,abl1_decoy_009208,0,-2.22
6260,abl1_decoy_010444,0,-2.22
6261,abl1_decoy_004143,0,-2.22
6262,abl1_decoy_003335,0,-2.22
6263,abl1_decoy_009193,0,-2.22
6264,abl1_decoy_000941,0,-2.22
6265,abl1_decoy_000475,0,-2.22
6266,abl1_decoy_010027,0,-2.22
6267,abl1_decoy_005798,0,-2.22
6268,abl1_decoy_008212,0,-2.22
6269,abl1_decoy_008006,0,-2.22
6270,abl1_decoy_009165,0,-2.22
6271,abl1_decoy_009818,0,-2.22
6272,abl1_decoy_008218,0,-2.22
6273,abl1_decoy_009776,0,-2.22
6274,abl1_decoy_002212,0,-2.22
6275,abl1_decoy_010163,0,-2.22
6276,abl1_decoy_004910,0,-2.22
6277,abl1_decoy_004990,0,-2.22
6278,abl1_active_000052,1,-2.22
6279,abl1_decoy_002244,0,-2.22
6280,abl1_decoy_009120,0,-2.22
6281,abl1_decoy_008334,0,-2.22
6282,abl1_decoy_001170,0,-2.22
6283,abl1_decoy_009586,0,-2.22
6284,abl1_decoy_010391,0,-2.22
6285,abl1_decoy_000246,0,-2.22
6286,abl1_decoy_008415,0,-2.22
6287,abl1_decoy_002941,0,-2.22
6288,abl1_decoy_006426,0,-2.22
6289,abl1_decoy_000652,0,-2.22
6290,abl1_decoy_007375,0,-2.22
6291,abl1_decoy_009105,0,-2.22
6292,abl1_decoy_001525,0,-2.23
6293,abl1_decoy_001424,0,-2.23
6294,abl1_decoy_008712,0,-2.23
6295,abl1_decoy_004739,0,-2.23
6296,abl1_decoy_010167,0,-2.23
6297,abl1_decoy_003201,0,-2.23
6298,abl1_decoy_003106,0,-2.23
6299,abl1_decoy_007023,0,-2.23
6300,abl1_decoy_004900,0,-2.23
6301,abl1_decoy_001070,0,-2.23
6302,abl1_decoy_007762,0,-2.23
6303,abl1_decoy_006724,0,-2.23
6304,abl1_decoy_007003,0,-2.23
6305,abl1_decoy_010722,0,-2.23
6306,abl1_decoy_010133,0,-2.23
6307,abl1_decoy_004934,0,-2.23
6308,abl1_decoy_000087,0,-2.23
6309,abl1_decoy_010073,0,-2.23
6310,abl1_decoy_001305,0,-2.23
6311,abl1_decoy_001953,0,-2.23
6312,abl1_decoy_002322,0,-2.23
6313,abl1_decoy_010067,0,-2.23
6314,abl1_decoy_002944,0,-2.23
6315,abl1_decoy_002269,0,-2.23
6316,abl1_decoy_004294,0,-2.23
6317,abl1_decoy_006859,0,-2.23
6318,abl1_decoy_003744,0,-2.23
6319,abl1_decoy_010338,0,-2.23
6320,abl1_decoy_002390,0,-2.23
6321,abl1_decoy_001053,0,-2.23
6322,abl1_decoy_000420,0,-2.23
6323,abl1_decoy_000995,0,-2.23
6324,abl1_decoy_007351,0,-2.23
6325,abl1_decoy_002216,0,-2.23
6326,abl1_decoy_008452,0,-2.23
6327,abl1_decoy_002137,0,-2.23
6328,abl1_active_000292,1,-2.23
6329,abl1_decoy_000936,0,-2.23
6330,abl1_decoy_005895,0,-2.23
6331,abl1_decoy_010218,0,-2.24
6332,abl1_decoy_006987,0,-2.24
6333,abl1_decoy_002305,0,-2.24
6334,abl1_decoy_002614,0,-2.24
6335,abl1_decoy_000438,0,-2.24
6336,abl1_decoy_005028,0,-2.24
6337,abl1_decoy_008998,0,-2.24
6338,abl1_decoy_008252,0,-2.24
6339,abl1_decoy_007253,0,-2.24
6340,abl1_decoy_008029,0,-2.24
6341,abl1_decoy_005484,0,-2.24
6342,abl1_decoy_006256,0,-2.24
6343,abl1_decoy_002045,0,-2.24
6344,abl1_decoy_009858,0,-2.24
6345,abl1_decoy_007347,0,-2.24
6346,abl1_decoy_006631,0,-2.24
6347,abl1_decoy_007866,0,-2.24
6348,abl1_decoy_004211,0,-2.24
6349,abl1_decoy_004872,0,-2.24
6350,abl1_decoy_008947,0,-2.24
6351,abl1_decoy_002871,0,-2.24
6352,abl1_decoy_007995,0,-2.24
6353,abl1_decoy_006128,0,-2.24
6354,abl1_decoy_001097,0,-2.24
6355,abl1_decoy_005894,0,-2.24
6356,abl1_decoy_004899,0,-2.24
6357,abl1_decoy_008952,0,-2.24
6358,abl1_decoy_002857,0,-2.24
6359,abl1_active_000134,1,-2.24
6360,abl1_decoy_007656,0,-2.24
6361,abl1_decoy_003306,0,-2.24
6362,abl1_decoy_007828,0,-2.24
6363,abl1_decoy_003882,0,-2.24
6364,abl1_decoy_006001,0,-2.24
6365,abl1_decoy_005160,0,-2.24
6366,abl1_decoy_010318,0,-2.24
6367,abl1_decoy_003881,0,-2.24
6368,abl1_decoy_004454,0,-2.24
6369,abl1_decoy_006871,0,-2.24
6370,abl1_decoy_002440,0,-2.24
6371,abl1_decoy_009076,0,-2.24
6372,abl1_decoy_005981,0,-2.24
6373,abl1_decoy_003915,0,-2.24
6374,abl1_decoy_009670,0,-2.24
6375,abl1_decoy_001051,0,-2.24
6376,abl1_decoy_003874,0,-2.24
6377,abl1_decoy_004583,0,-2.24
6378,abl1_decoy_003976,0,-2.24
6379,abl1_decoy_006042,0,-2.24
6380,abl1_decoy_001968,0,-2.24
6381,abl1_decoy_009083,0,-2.25
6382,abl1_decoy_008934,0,-2.25
6383,abl1_decoy_003437,0,-2.25
6384,abl1_decoy_000884,0,-2.25
6385,abl1_decoy_008318,0,-2.25
6386,abl1_decoy_007025,0,-2.25
6387,abl1_decoy_002327,0,-2.25
6388,abl1_decoy_007273,0,-2.25
6389,abl1_decoy_007967,0,-2.25
6390,abl1_decoy_009664,0,-2.25
6391,abl1_decoy_001815,0,-2.25
6392,abl1_decoy_007329,0,-2.25
6393,abl1_decoy_000402,0,-2.25
6394,abl1_decoy_006191,0,-2.25
6395,abl1_decoy_006161,0,-2.25
6396,abl1_decoy_002425,0,-2.25
6397,abl1_decoy_010719,0,-2.25
6398,abl1_decoy_009686,0,-2.25
6399,abl1_decoy_009878,0,-2.25
6400,abl1_active_000289,1,-2.25
6401,abl1_decoy_007345,0,-2.25
6402,abl1_decoy_009189,0,-2.25
6403,abl1_decoy_002849,0,-2.25
6404,abl1_decoy_005920,0,-2.25
6405,abl1_decoy_008030,0,-2.25
6406,abl1_decoy_005642,0,-2.25
6407,abl1_decoy_001116,0,-2.25
6408,abl1_decoy_003920,0,-2.25
6409,abl1_decoy_001241,0,-2.25
6410,abl1_decoy_002291,0,-2.25
6411,abl1_decoy_008417,0,-2.25
6412,abl1_decoy_000456,0,-2.25
6413,abl1_decoy_005546,0,-2.25
6414,abl1_decoy_007245,0,-2.25
6415,abl1_decoy_003206,0,-2.25
6416,abl1_decoy_005060,0,-2.25
6417,abl1_decoy_009311,0,-2.25
6418,abl1_decoy_009021,0,-2.25
6419,abl1_decoy_007402,0,-2.25
6420,abl1_decoy_005407,0,-2.25
6421,abl1_decoy_008786,0,-2.25
6422,abl1_decoy_003480,0,-2.25
6423,abl1_decoy_008880,0,-2.25
6424,abl1_decoy_005084,0,-2.25
6425,abl1_decoy_006540,0,-2.25
6426,abl1_decoy_001427,0,-2.25
6427,abl1_decoy_001603,0,-2.26
6428,abl1_decoy_008813,0,-2.26
6429,abl1_decoy_010732,0,-2.26
6430,abl1_decoy_000413,0,-2.26
6431,abl1_decoy_006685,0,-2.26
6432,abl1_decoy_003074,0,-2.26
6433,abl1_decoy_009961,0,-2.26
6434,abl1_decoy_004165,0,-2.26
6435,abl1_decoy_003292,0,-2.26
6436,abl1_decoy_008242,0,-2.26
6437,abl1_decoy_008938,0,-2.26
6438,abl1_decoy_007672,0,-2.26
6439,abl1_decoy_001912,0,-2.26
6440,abl1_decoy_008002,0,-2.26
6441,abl1_decoy_000718,0,-2.26
6442,abl1_decoy_000330,0,-2.26
6443,abl1_decoy_007380,0,-2.26
6444,abl1_decoy_006658,0,-2.26
6445,abl1_decoy_002745,0,-2.26
6446,abl1_decoy_000586,0,-2.26
6447,abl1_decoy_010321,0,-2.26
6448,abl1_decoy_001352,0,-2.26
6449,abl1_decoy_006629,0,-2.26
6450,abl1_decoy_004394,0,-2.26
6451,abl1_decoy_009263,0,-2.26
6452,abl1_decoy_002224,0,-2.26
6453,abl1_decoy_008867,0,-2.26
6454,abl1_decoy_002880,0,-2.26
6455,abl1_decoy_000381,0,-2.26
6456,abl1_decoy_008330,0,-2.26
6457,abl1_decoy_003517,0,-2.26
6458,abl1_decoy_002143,0,-2.26
6459,abl1_decoy_009012,0,-2.26
6460,abl1_decoy_006963,0,-2.27
6461,abl1_decoy_007129,0,-2.27
6462,abl1_decoy_001878,0,-2.27
6463,abl1_decoy_010620,0,-2.27
6464,abl1_decoy_006340,0,-2.27
6465,abl1_decoy_006880,0,-2.27
6466,abl1_decoy_007260,0,-2.27
6467,abl1_decoy_006727,0,-2.27
6468,abl1_decoy_007627,0,-2.27
6469,abl1_decoy_001552,0,-2.27
6470,abl1_decoy_001428,0,-2.27
6471,abl1_decoy_001854,0,-2.27
6472,abl1_decoy_001826,0,-2.27
6473,abl1_decoy_006894,0,-2.27
6474,abl1_decoy_006228,0,-2.27
6475,abl1_decoy_000384,0,-2.27
6476,abl1_decoy_003444,0,-2.27
6477,abl1_decoy_003191,0,-2.27
6478,abl1_decoy_009181,0,-2.27
6479,abl1_decoy_010557,0,-2.27
6480,abl1_decoy_003339,0,-2.27
6481,abl1_decoy_005541,0,-2.27
6482,abl1_decoy_002050,0,-2.27
6483,abl1_decoy_002054,0,-2.27
6484,abl1_decoy_002088,0,-2.27
6485,abl1_decoy_010096,0,-2.27
6486,abl1_decoy_002246,0,-2.27
6487,abl1_decoy_003165,0,-2.27
6488,abl1_decoy_002434,0,-2.27
6489,abl1_decoy_005991,0,-2.27
6490,abl1_decoy_000958,0,-2.27
6491,abl1_decoy_010138,0,-2.27
6492,abl1_decoy_009807,0,-2.27
6493,abl1_decoy_003084,0,-2.27
6494,abl1_decoy_002765,0,-2.27
6495,abl1_active_000184,1,-2.27
6496,abl1_decoy_000546,0,-2.27
6497,abl1_decoy_005118,0,-2.27
6498,abl1_decoy_005292,0,-2.27
6499,abl1_decoy_009575,0,-2.27
6500,abl1_decoy_006166,0,-2.27
6501,abl1_decoy_004809,0,-2.27
6502,abl1_decoy_008152,0,-2.28
6503,abl1_decoy_007649,0,-2.28
6504,abl1_decoy_010726,0,-2.28
6505,abl1_decoy_007823,0,-2.28
6506,abl1_decoy_003695,0,-2.28
6507,abl1_decoy_005404,0,-2.28
6508,abl1_decoy_009234,0,-2.28
6509,abl1_decoy_002339,0,-2.28
6510,abl1_decoy_002650,0,-2.28
6511,abl1_decoy_009946,0,-2.28
6512,abl1_decoy_001791,0,-2.28
6513,abl1_decoy_008975,0,-2.28
6514,abl1_decoy_009080,0,-2.28
6515,abl1_decoy_001134,0,-2.28
6516,abl1_decoy_004491,0,-2.28
6517,abl1_decoy_007542,0,-2.28
6518,abl1_decoy_001478,0,-2.28
6519,abl1_decoy_010087,0,-2.28
6520,abl1_decoy_002968,0,-2.28
6521,abl1_decoy_007221,0,-2.28
6522,abl1_decoy_009962,0,-2.28
6523,abl1_decoy_008222,0,-2.28
6524,abl1_decoy_010057,0,-2.28
6525,abl1_decoy_002040,0,-2.28
6526,abl1_decoy_008213,0,-2.28
6527,abl1_decoy_009734,0,-2.28
6528,abl1_decoy_004220,0,-2.28
6529,abl1_decoy_007922,0,-2.28
6530,abl1_decoy_003768,0,-2.28
6531,abl1_decoy_007047,0,-2.28
6532,abl1_decoy_008610,0,-2.28
6533,abl1_decoy_007434,0,-2.28
6534,abl1_decoy_001905,0,-2.28
6535,abl1_decoy_009661,0,-2.28
6536,abl1_decoy_002552,0,-2.28
6537,abl1_decoy_006561,0,-2.28
6538,abl1_decoy_005050,0,-2.28
6539,abl1_decoy_006127,0,-2.28
6540,abl1_decoy_000781,0,-2.28
6541,abl1_decoy_003630,0,-2.28
6542,abl1_decoy_001931,0,-2.28
6543,abl1_active_000191,1,-2.28
6544,abl1_decoy_004132,0,-2.29
6545,abl1_decoy_001674,0,-2.29
6546,abl1_decoy_008196,0,-2.29
6547,abl1_decoy_007413,0,-2.29
6548,abl1_decoy_010841,0,-2.29
6549,abl1_decoy_010179,0,-2.29
6550,abl1_decoy_003132,0,-2.29
6551,abl1_decoy_009760,0,-2.29
6552,abl1_decoy_009366,0,-2.29
6553,abl1_decoy_002958,0,-2.29
6554,abl1_decoy_008828,0,-2.29
6555,abl1_decoy_009340,0,-2.29
6556,abl1_decoy_006209,0,-2.29
6557,abl1_decoy_009450,0,-2.29
6558,abl1_decoy_006208,0,-2.29
6559,abl1_decoy_006399,0,-2.29
6560,abl1_decoy_007095,0,-2.29
6561,abl1_decoy_008876,0,-2.29
6562,abl1_decoy_003578,0,-2.29
6563,abl1_decoy_008383,0,-2.29
6564,abl1_decoy_005582,0,-2.29
6565,abl1_decoy_010738,0,-2.29
6566,abl1_decoy_002543,0,-2.29
6567,abl1_decoy_009466,0,-2.29
6568,abl1_decoy_006928,0,-2.29
6569,abl1_decoy_006470,0,-2.29
6570,abl1_decoy_010349,0,-2.29
6571,abl1_decoy_002808,0,-2.29
6572,abl1_decoy_009624,0,-2.29
6573,abl1_decoy_009262,0,-2.29
6574,abl1_decoy_007457,0,-2.29
6575,abl1_decoy_005355,0,-2.29
6576,abl1_decoy_004083,0,-2.29
6577,abl1_decoy_005200,0,-2.29
6578,abl1_decoy_007443,0,-2.29
6579,abl1_decoy_002426,0,-2.29
6580,abl1_decoy_009923,0,-2.29
6581,abl1_decoy_009866,0,-2.29
6582,abl1_decoy_001691,0,-2.29
6583,abl1_decoy_009273,0,-2.29
6584,abl1_decoy_009780,0,-2.29
6585,abl1_decoy_006500,0,-2.29
6586,abl1_decoy_003613,0,-2.29
6587,abl1_decoy_002751,0,-2.29
6588,abl1_decoy_000725,0,-2.29
6589,abl1_decoy_003885,0,-2.29
6590,abl1_decoy_002785,0,-2.29
6591,abl1_decoy_008506,0,-2.29
6592,abl1_decoy_000038,0,-2.29
6593,abl1_decoy_005208,0,-2.29
6594,abl1_decoy_001976,0,-2.29
6595,abl1_decoy_006592,0,-2.29
6596,abl1_decoy_004659,0,-2.3
6597,abl1_decoy_007778,0,-2.3
6598,abl1_decoy_005246,0,-2.3
6599,abl1_decoy_008258,0,-2.3
6600,abl1_decoy_007409,0,-2.3
6601,abl1_decoy_000459,0,-2.3
6602,abl1_decoy_008173,0,-2.3
6603,abl1_decoy_010427,0,-2.3
6604,abl1_decoy_008019,0,-2.3
6605,abl1_decoy_003363,0,-2.3
6606,abl1_decoy_001718,0,-2.3
6607,abl1_decoy_007982,0,-2.3
6608,abl1_decoy_001760,0,-2.3
6609,abl1_decoy_009674,0,-2.3
6610,abl1_decoy_001392,0,-2.3
6611,abl1_decoy_004544,0,-2.3
6612,abl1_decoy_003700,0,-2.3
6613,abl1_decoy_004189,0,-2.3
6614,abl1_decoy_005906,0,-2.3
6615,abl1_decoy_000314,0,-2.3
6616,abl1_decoy_010596,0,-2.3
6617,abl1_decoy_008555,0,-2.3
6618,abl1_decoy_002199,0,-2.3
6619,abl1_decoy_002293,0,-2.3
6620,abl1_decoy_001824,0,-2.3
6621,abl1_decoy_002647,0,-2.3
6622,abl1_decoy_001130,0,-2.3
6623,abl1_decoy_007715,0,-2.3
6624,abl1_decoy_001959,0,-2.3
6625,abl1_decoy_000380,0,-2.3
6626,abl1_decoy_010389,0,-2.3
6627,abl1_decoy_002052,0,-2.3
6628,abl1_decoy_002172,0,-2.3
6629,abl1_decoy_003347,0,-2.3
6630,abl1_decoy_003552,0,-2.31
6631,abl1_decoy_005634,0,-2.31
6632,abl1_decoy_005139,0,-2.31
6633,abl1_decoy_001528,0,-2.31
6634,abl1_decoy_003632,0,-2.31
6635,abl1_decoy_004904,0,-2.31
6636,abl1_decoy_002240,0,-2.31
6637,abl1_decoy_007794,0,-2.31
6638,abl1_decoy_007206,0,-2.31
6639,abl1_decoy_006683,0,-2.31
6640,abl1_decoy_001208,0,-2.31
6641,abl1_decoy_003662,0,-2.31
6642,abl1_decoy_010327,0,-2.31
6643,abl1_decoy_003697,0,-2.31
6644,abl1_decoy_004495,0,-2.31
6645,abl1_decoy_010268,0,-2.31
6646,abl1_decoy_002367,0,-2.31
6647,abl1_decoy_007148,0,-2.31
6648,abl1_decoy_009613,0,-2.31
6649,abl1_decoy_010681,0,-2.31
6650,abl1_decoy_001634,0,-2.31
6651,abl1_decoy_009611,0,-2.31
6652,abl1_decoy_001331,0,-2.31
6653,abl1_decoy_003332,0,-2.31
6654,abl1_decoy_002833,0,-2.31
6655,abl1_decoy_009585,0,-2.31
6656,abl1_decoy_001958,0,-2.31
6657,abl1_decoy_005778,0,-2.31
6658,abl1_decoy_009508,0,-2.31
6659,abl1_decoy_006005,0,-2.31
6660,abl1_decoy_009947,0,-2.31
6661,abl1_decoy_006940,0,-2.31
6662,abl1_decoy_004232,0,-2.31
6663,abl1_decoy_007389,0,-2.31
6664,abl1_decoy_005979,0,-2.31
6665,abl1_decoy_001446,0,-2.31
6666,abl1_decoy_005997,0,-2.31
6667,abl1_decoy_007984,0,-2.31
6668,abl1_decoy_009222,0,-2.31
6669,abl1_decoy_008111,0,-2.31
6670,abl1_decoy_005849,0,-2.31
6671,abl1_decoy_001809,0,-2.31
6672,abl1_decoy_003529,0,-2.31
6673,abl1_decoy_007019,0,-2.31
6674,abl1_decoy_006243,0,-2.31
6675,abl1_decoy_010114,0,-2.32
6676,abl1_decoy_009758,0,-2.32
6677,abl1_decoy_005557,0,-2.32
6678,abl1_decoy_007557,0,-2.32
6679,abl1_decoy_003999,0,-2.32
6680,abl1_decoy_007399,0,-2.32
6681,abl1_decoy_008705,0,-2.32
6682,abl1_decoy_001703,0,-2.32
6683,abl1_decoy_003320,0,-2.32
6684,abl1_decoy_009849,0,-2.32
6685,abl1_decoy_006495,0,-2.32
6686,abl1_decoy_008481,0,-2.32
6687,abl1_decoy_006453,0,-2.32
6688,abl1_decoy_008170,0,-2.32
6689,abl1_decoy_004141,0,-2.32
6690,abl1_decoy_000352,0,-2.32
6691,abl1_decoy_006290,0,-2.32
6692,abl1_decoy_001836,0,-2.32
6693,abl1_decoy_000685,0,-2.32
