complex_name,confidence,label
wee1_decoy_001555,-0.57,0
wee1_decoy_001556,-0.4,0
wee1_decoy_001557,0.09,0
wee1_decoy_001558,-0.71,0
wee1_decoy_001559,-0.58,0
wee1_decoy_001560,-0.51,0
wee1_decoy_001561,-0.38,0
wee1_decoy_001562,-0.26,0
wee1_decoy_001563,-1.1,0
wee1_decoy_001564,-0.31,0
wee1_decoy_001565,-0.63,0
wee1_decoy_001566,-0.45,0
wee1_decoy_001567,-0.68,0
wee1_decoy_001568,-0.8,0
wee1_decoy_001569,-0.8,0
wee1_decoy_001570,0.18,0
wee1_decoy_001571,-0.7,0
wee1_decoy_001572,-0.53,0
wee1_decoy_001573,-0.14,0
wee1_decoy_001574,-2.58,0
wee1_decoy_001575,-0.52,0
wee1_decoy_001576,-1.79,0
wee1_decoy_001577,-0.67,0
wee1_decoy_001578,-0.59,0
wee1_decoy_001579,-0.56,0
wee1_decoy_001580,-1.3,0
wee1_decoy_001581,-1.47,0
wee1_decoy_001582,-0.51,0
wee1_decoy_001583,-1.06,0
wee1_decoy_001584,-0.79,0
wee1_decoy_001585,-0.53,0
wee1_decoy_001586,-1.67,0
wee1_decoy_001587,-0.99,0
wee1_decoy_001588,-2.47,0
wee1_decoy_001589,0.09,0
wee1_decoy_001590,-0.3,0
wee1_decoy_001591,-1.38,0
wee1_decoy_001592,-1.21,0
wee1_decoy_001593,-0.39,0
wee1_decoy_001594,-2.59,0
wee1_decoy_001595,-0.46,0
wee1_decoy_001596,-0.19,0
wee1_decoy_001597,-0.16,0
wee1_decoy_001598,-1.11,0
wee1_decoy_001599,-0.63,0
wee1_decoy_001600,-0.52,0
wee1_decoy_001601,-1.29,0
wee1_decoy_001602,-1.31,0
wee1_decoy_001603,-1.29,0
wee1_decoy_001604,-1.31,0
wee1_decoy_001605,-0.39,0
wee1_decoy_001606,-1.79,0
wee1_decoy_001607,-1.77,0
wee1_decoy_001608,-0.6,0
wee1_decoy_001609,-0.58,0
wee1_decoy_001610,-1.36,0
wee1_decoy_001611,-0.87,0
wee1_decoy_001612,-0.37,0
wee1_decoy_001613,-3.02,0
wee1_decoy_001614,-0.24,0
wee1_decoy_001615,-1.64,0
wee1_decoy_001616,-1.21,0
wee1_decoy_001617,-2.01,0
wee1_decoy_001618,-0.5,0
wee1_decoy_001619,-0.6,0
wee1_decoy_001620,0.08,0
wee1_decoy_001621,-1.01,0
wee1_decoy_001622,-1.05,0
wee1_decoy_001623,-0.53,0
wee1_decoy_001624,0.19,0
wee1_decoy_001625,-1.29,0
wee1_decoy_001626,-0.39,0
wee1_decoy_001627,-1.59,0
wee1_decoy_001628,0.21,0
wee1_decoy_001629,-0.15,0
wee1_decoy_001630,-1.94,0
wee1_decoy_001631,-0.77,0
wee1_decoy_001632,-0.7,0
wee1_decoy_001633,0.29,0
wee1_decoy_001634,-0.34,0
wee1_decoy_001635,-1.04,0
wee1_decoy_001636,-1.11,0
wee1_decoy_001637,-2.27,0
wee1_decoy_001638,-2.28,0
wee1_decoy_001639,-1.07,0
wee1_decoy_001640,-1.21,0
wee1_decoy_001641,-0.25,0
wee1_decoy_001642,-0.42,0
wee1_decoy_001643,-0.06,0
wee1_decoy_001644,-0.4,0
wee1_decoy_001645,-0.21,0
wee1_decoy_001646,-0.06,0
wee1_decoy_001647,-0.08,0
wee1_decoy_001648,-0.09,0
wee1_decoy_001649,-0.34,0
wee1_decoy_001650,-0.29,0
wee1_decoy_001651,-1.08,0
wee1_decoy_001652,-0.6,0
wee1_decoy_001653,-0.62,0
wee1_decoy_001654,-1.56,0
wee1_decoy_001655,-0.83,0
wee1_decoy_001656,-0.28,0
wee1_decoy_001657,0.01,0
wee1_decoy_001658,-0.48,0
wee1_decoy_001659,-0.47,0
wee1_decoy_001660,-0.6,0
wee1_decoy_001661,-1.32,0
wee1_decoy_001662,0.57,0
wee1_decoy_001663,-1.13,0
wee1_decoy_001664,-0.09,0
wee1_decoy_001665,-0.69,0
wee1_decoy_001666,-0.23,0
wee1_decoy_001667,-0.32,0
wee1_decoy_001668,-0.58,0
wee1_decoy_001669,0.01,0
wee1_decoy_001670,-0.58,0
wee1_decoy_001671,0.09,0
wee1_decoy_001672,-0.1,0
wee1_decoy_001673,-0.11,0
wee1_decoy_001674,-0.43,0
wee1_decoy_001675,-1.65,0
wee1_decoy_001676,-0.26,0
wee1_decoy_001677,-0.6,0
wee1_decoy_001678,-0.32,0
wee1_decoy_001679,-0.34,0
wee1_decoy_001680,-0.15,0
wee1_decoy_001681,-0.36,0
wee1_decoy_001682,-0.62,0
wee1_decoy_001683,-0.8,0
wee1_decoy_001684,0.13,0
wee1_decoy_001685,-0.58,0
wee1_decoy_001686,-0.03,0
wee1_decoy_001687,-1.22,0
wee1_decoy_001688,-1.33,0
wee1_decoy_001689,-0.17,0
wee1_decoy_001690,-1.05,0
wee1_decoy_001691,-0.69,0
wee1_decoy_001692,-1.1,0
wee1_decoy_001693,-1.47,0
wee1_decoy_001694,-0.9,0
wee1_decoy_001695,-0.68,0
wee1_decoy_001696,0.12,0
wee1_decoy_001697,-0.62,0
wee1_decoy_001698,-0.03,0
wee1_decoy_001699,0.11,0
wee1_decoy_001700,-0.86,0
wee1_decoy_001701,-1.16,0
wee1_decoy_001702,-0.21,0
wee1_decoy_001703,0.16,0
wee1_decoy_001704,-0.83,0
wee1_decoy_001705,-0.75,0
wee1_decoy_001706,-0.41,0
wee1_decoy_001707,-0.66,0
wee1_decoy_001708,0.04,0
wee1_decoy_001709,-0.53,0
wee1_decoy_001710,-0.07,0
wee1_decoy_001711,0.44,0
wee1_decoy_001712,-0.12,0
wee1_decoy_001713,-0.56,0
wee1_decoy_001714,-0.14,0
wee1_decoy_001715,-0.38,0
wee1_decoy_001716,0.15,0
wee1_decoy_001717,-0.14,0
wee1_decoy_001718,-0.07,0
wee1_decoy_001719,-0.18,0
wee1_decoy_001720,-0.04,0
wee1_decoy_001721,-0.23,0
wee1_decoy_001722,-0.27,0
wee1_decoy_001723,-0.44,0
wee1_decoy_001724,-0.32,0
wee1_decoy_001725,-1.17,0
wee1_decoy_001726,-0.29,0
wee1_decoy_001727,-1.11,0
wee1_decoy_001728,-0.08,0
wee1_decoy_001729,0.39,0
wee1_decoy_001730,-1.26,0
wee1_decoy_001731,0.08,0
wee1_decoy_001732,-0.11,0
wee1_decoy_001733,-0.56,0
wee1_decoy_001734,0.09,0
wee1_decoy_001735,-0.05,0
wee1_decoy_001736,-0.48,0
wee1_decoy_001737,-0.21,0
wee1_decoy_001738,0.29,0
wee1_decoy_001739,-0.61,0
wee1_decoy_001740,-1.13,0
wee1_decoy_001741,-1.37,0
wee1_decoy_001742,-0.23,0
wee1_decoy_001743,-1.88,0
wee1_decoy_001744,-0.8,0
wee1_decoy_001745,0.25,0
wee1_decoy_001746,-0.02,0
wee1_decoy_001747,-1.4,0
wee1_decoy_001748,0.39,0
wee1_decoy_001749,-0.48,0
wee1_decoy_001750,0.09,0
wee1_decoy_001751,-1.29,0
wee1_decoy_001752,-0.18,0
wee1_decoy_001753,-0.28,0
wee1_decoy_001754,-0.19,0
wee1_decoy_001755,0.28,0
wee1_decoy_001756,-1.79,0
wee1_decoy_001757,-0.26,0
wee1_decoy_001758,-0.36,0
wee1_decoy_001759,-0.11,0
wee1_decoy_001760,-0.91,0
wee1_decoy_001761,-0.88,0
wee1_decoy_001762,-0.34,0
wee1_decoy_001763,-0.96,0
wee1_decoy_001764,0.29,0
wee1_decoy_001765,-0.47,0
wee1_decoy_001766,-0.49,0
wee1_decoy_001767,-0.02,0
wee1_decoy_001768,0.29,0
wee1_decoy_001769,0.65,0
wee1_decoy_001770,-0.51,0
wee1_decoy_001771,0.11,0
wee1_decoy_001772,-0.39,0
wee1_decoy_001773,-0.34,0
wee1_decoy_001774,-1.45,0
wee1_decoy_001775,-0.58,0
wee1_decoy_001776,-0.42,0
wee1_decoy_001777,-1.01,0
wee1_decoy_001778,-0.24,0
wee1_decoy_001779,-0.35,0
wee1_decoy_001780,-0.18,0
wee1_decoy_001781,0.39,0
wee1_decoy_001782,-0.01,0
wee1_decoy_001783,-0.26,0
wee1_decoy_001784,-0.51,0
wee1_decoy_001785,-0.56,0
wee1_decoy_001786,-0.77,0
wee1_decoy_001787,-1.23,0
wee1_decoy_001788,-0.55,0
wee1_decoy_001789,0.14,0
wee1_decoy_001790,-1.78,0
wee1_decoy_001791,-1.18,0
wee1_decoy_001792,-1.73,0
wee1_decoy_001793,-0.61,0
wee1_decoy_001794,-1.16,0
wee1_decoy_001795,-0.15,0
wee1_decoy_001796,-0.08,0
wee1_decoy_001797,-0.11,0
wee1_decoy_001798,-0.18,0
wee1_decoy_001799,-0.87,0
wee1_decoy_001800,-0.19,0
wee1_decoy_001801,0.0,0
wee1_decoy_001802,0.05,0
wee1_decoy_001803,-0.14,0
wee1_decoy_001804,-0.29,0
wee1_decoy_001805,-0.98,0
wee1_decoy_001806,-1.27,0
wee1_decoy_001807,0.19,0
wee1_decoy_001808,-0.81,0
wee1_decoy_001809,-0.19,0
wee1_decoy_001810,-0.21,0
wee1_decoy_001811,-0.08,0
wee1_decoy_001812,-1.03,0
wee1_decoy_001813,0.11,0
wee1_decoy_001814,-1.47,0
wee1_decoy_001815,-0.84,0
wee1_decoy_001816,-1.14,0
wee1_decoy_001817,-0.69,0
wee1_decoy_001818,-0.15,0
wee1_decoy_001819,-0.44,0
wee1_decoy_001820,-2.79,0
wee1_decoy_001821,-1.77,0
wee1_decoy_001822,-3.69,0
wee1_decoy_001823,-0.18,0
wee1_decoy_001824,-0.75,0
wee1_decoy_001825,0.01,0
wee1_decoy_001826,-0.12,0
wee1_decoy_001827,0.44,0
wee1_decoy_001828,0.21,0
wee1_decoy_001829,-0.31,0
wee1_decoy_001830,0.23,0
wee1_decoy_001831,0.18,0
wee1_decoy_001832,-0.76,0
wee1_decoy_001833,-0.49,0
wee1_decoy_001834,-0.12,0
wee1_decoy_001835,-0.08,0
wee1_decoy_001836,-1.35,0
wee1_decoy_001837,0.11,0
wee1_decoy_001838,-1.48,0
wee1_decoy_001839,-0.07,0
wee1_decoy_001840,0.32,0
wee1_decoy_001841,0.07,0
wee1_decoy_001842,-0.4,0
wee1_decoy_001843,-0.52,0
wee1_decoy_001844,-0.24,0
wee1_decoy_001845,-0.07,0
wee1_decoy_001846,-2.79,0
wee1_decoy_001847,-0.16,0
wee1_decoy_001848,-0.79,0
wee1_decoy_001849,-0.52,0
wee1_decoy_001850,-0.49,0
wee1_decoy_001851,-0.22,0
wee1_decoy_001852,-0.82,0
wee1_decoy_001853,-0.27,0
wee1_decoy_001854,-0.61,0
wee1_decoy_001855,-0.37,0
wee1_decoy_001856,-1.52,0
wee1_decoy_001857,-0.04,0
wee1_decoy_001858,-0.78,0
wee1_decoy_001859,0.19,0
wee1_decoy_001860,-0.95,0
wee1_decoy_001861,-0.5,0
wee1_decoy_001862,0.0,0
wee1_decoy_001863,0.08,0
wee1_decoy_001864,-0.48,0
wee1_decoy_001865,-0.78,0
wee1_decoy_001866,-1.47,0
wee1_decoy_001867,-0.91,0
wee1_decoy_001868,-0.55,0
wee1_decoy_001869,-0.0,0
wee1_decoy_001870,-2.05,0
wee1_decoy_001871,-0.32,0
wee1_decoy_001872,-0.05,0
wee1_decoy_001873,-0.09,0
wee1_decoy_001874,0.11,0
wee1_decoy_001875,-1.28,0
wee1_decoy_001876,0.28,0
wee1_decoy_001877,-3.52,0
wee1_decoy_001878,-0.92,0
wee1_decoy_001879,0.2,0
wee1_decoy_001880,-1.09,0
wee1_decoy_001881,-0.67,0
wee1_decoy_001882,-0.75,0
wee1_decoy_001883,-1.73,0
wee1_decoy_001884,-0.24,0
wee1_decoy_001885,-0.17,0
wee1_decoy_001886,-0.82,0
wee1_decoy_001887,-1.1,0
wee1_decoy_001888,-1.15,0
wee1_decoy_001889,0.16,0
wee1_decoy_001890,-1.57,0
wee1_decoy_001891,-1.14,0
wee1_decoy_001892,-0.84,0
wee1_decoy_001893,-0.2,0
wee1_decoy_001894,-0.54,0
wee1_decoy_001895,-0.53,0
wee1_decoy_001896,0.03,0
wee1_decoy_001897,-0.39,0
wee1_decoy_001898,-0.98,0
wee1_decoy_001899,0.03,0
wee1_decoy_001900,-1.12,0
wee1_decoy_001901,-0.18,0
wee1_decoy_001902,0.01,0
wee1_decoy_001903,-0.5,0
wee1_decoy_001904,-2.49,0
wee1_decoy_001905,-1.25,0
wee1_decoy_001906,0.42,0
wee1_decoy_001907,-1.51,0
wee1_decoy_001908,-2.38,0
wee1_decoy_001909,-1.23,0
wee1_decoy_001910,0.29,0
wee1_decoy_001911,-2.02,0
wee1_decoy_001912,-0.85,0
wee1_decoy_001913,-1.51,0
wee1_decoy_001914,-1.59,0
wee1_decoy_001915,-0.87,0
wee1_decoy_001916,-0.5,0
wee1_decoy_001917,0.06,0
wee1_decoy_001918,-0.17,0
wee1_decoy_001919,-0.46,0
wee1_decoy_001920,-0.82,0
wee1_decoy_001921,-0.28,0
wee1_decoy_001922,-0.44,0
wee1_decoy_001923,-0.96,0
wee1_decoy_001924,-0.91,0
wee1_decoy_001925,-0.4,0
wee1_decoy_001926,-1.24,0
wee1_decoy_001927,-0.6,0
wee1_decoy_001928,-0.98,0
wee1_decoy_001929,-0.83,0
wee1_decoy_001930,-1.57,0
wee1_decoy_001931,-0.58,0
wee1_decoy_001932,-0.86,0
wee1_decoy_001933,-2.75,0
wee1_decoy_001934,-2.0,0
wee1_decoy_001935,-0.94,0
wee1_decoy_001936,-0.23,0
wee1_decoy_001937,-0.99,0
wee1_decoy_001938,-0.74,0
wee1_decoy_001939,-0.56,0
wee1_decoy_001940,-1.58,0
wee1_decoy_001941,-1.43,0
wee1_decoy_001942,-0.85,0
wee1_decoy_001943,-1.67,0
wee1_decoy_001944,-0.8,0
wee1_decoy_001945,-1.58,0
wee1_decoy_001946,-3.07,0
wee1_decoy_001947,-2.87,0
wee1_decoy_001948,-0.97,0
wee1_decoy_001949,-0.2,0
wee1_decoy_001950,-1.4,0
wee1_decoy_001951,-0.83,0
wee1_decoy_001952,-0.94,0
wee1_decoy_001953,-0.02,0
wee1_decoy_001954,0.02,0
wee1_decoy_001955,-1.72,0
wee1_decoy_001956,-0.88,0
wee1_decoy_001957,-0.2,0
wee1_decoy_001958,-1.72,0
wee1_decoy_001959,-1.07,0
wee1_decoy_001960,-3.83,0
wee1_decoy_001961,-2.2,0
wee1_decoy_001962,-1.42,0
wee1_decoy_001963,-1.35,0
wee1_decoy_001964,-0.95,0
wee1_decoy_001965,-0.5,0
wee1_decoy_001966,-1.21,0
wee1_decoy_001967,-2.33,0
wee1_decoy_001968,-1.33,0
wee1_decoy_001969,-1.06,0
wee1_decoy_001970,0.07,0
wee1_decoy_001971,0.08,0
wee1_decoy_001972,-0.08,0
wee1_decoy_001973,-0.23,0
wee1_decoy_001975,-0.75,0
wee1_decoy_001976,-1.29,0
wee1_decoy_001977,-0.81,0
wee1_decoy_001978,-0.94,0
wee1_decoy_001979,-1.5,0
wee1_decoy_001980,-1.23,0
wee1_decoy_001981,-0.61,0
wee1_decoy_001982,-2.38,0
wee1_decoy_001983,-1.0,0
wee1_decoy_001984,-1.58,0
wee1_decoy_001985,-1.02,0
wee1_decoy_001986,-1.0,0
wee1_decoy_001987,-1.63,0
wee1_decoy_001988,-1.12,0
wee1_decoy_001989,-1.54,0
wee1_decoy_001990,-0.99,0
wee1_decoy_001991,-0.96,0
wee1_decoy_001992,-0.61,0
wee1_decoy_001993,-2.45,0
wee1_decoy_001994,-1.62,0
wee1_decoy_001995,-4.89,0
wee1_decoy_001996,-1.74,0
wee1_decoy_001997,-0.57,0
wee1_decoy_001998,-0.95,0
wee1_decoy_001999,-1.28,0
wee1_decoy_002000,-0.99,0
wee1_decoy_002001,-1.46,0
wee1_decoy_002002,-1.71,0
wee1_decoy_002003,-1.62,0
wee1_decoy_002004,-0.96,0
wee1_decoy_002005,-1.24,0
wee1_decoy_002006,-2.25,0
wee1_decoy_002007,-1.38,0
wee1_decoy_002008,-1.29,0
wee1_decoy_002009,-0.51,0
wee1_decoy_002010,-1.02,0
wee1_decoy_002011,-1.32,0
wee1_decoy_002012,-1.56,0
wee1_decoy_002013,-0.77,0
wee1_decoy_002014,-0.95,0
wee1_decoy_002015,-1.35,0
wee1_decoy_002016,-1.05,0
wee1_decoy_002017,-0.62,0
wee1_decoy_002018,-0.22,0
wee1_decoy_002019,-1.06,0
wee1_decoy_002020,-4.34,0
wee1_decoy_002021,-0.51,0
wee1_decoy_002022,-1.18,0
wee1_decoy_002023,-1.12,0
wee1_decoy_002024,-0.89,0
wee1_decoy_002025,-1.25,0
wee1_decoy_002026,-0.95,0
wee1_decoy_002027,-1.1,0
wee1_decoy_002028,-1.39,0
wee1_decoy_002029,-0.79,0
wee1_decoy_002030,-1.85,0
wee1_decoy_002031,-0.45,0
wee1_decoy_002032,-1.11,0
wee1_decoy_002033,-0.43,0
wee1_decoy_002034,-1.13,0
wee1_decoy_002035,-0.79,0
wee1_decoy_002036,-0.74,0
wee1_decoy_002037,-1.11,0
wee1_decoy_002038,-1.04,0
wee1_decoy_002039,-0.5,0
wee1_decoy_002040,-0.54,0
wee1_decoy_002041,-1.48,0
wee1_decoy_002042,-2.69,0
wee1_decoy_002043,-3.96,0
wee1_decoy_002044,-1.8,0
wee1_decoy_002045,-1.0,0
wee1_decoy_002046,-1.65,0
wee1_decoy_002047,-3.12,0
wee1_decoy_002048,-1.27,0
wee1_decoy_002049,-0.16,0
wee1_decoy_002050,-1.29,0
wee1_decoy_002051,-2.01,0
wee1_decoy_002052,-0.61,0
wee1_decoy_002053,-1.24,0
wee1_decoy_002054,-1.07,0
wee1_decoy_002055,-1.04,0
wee1_decoy_002056,-0.41,0
wee1_decoy_002057,-1.03,0
wee1_decoy_002058,-1.69,0
wee1_decoy_002059,-2.67,0
wee1_decoy_002060,-1.84,0
wee1_decoy_002061,-1.18,0
wee1_decoy_002062,-1.66,0
wee1_decoy_002063,-1.42,0
wee1_decoy_002064,-0.64,0
wee1_decoy_002065,-0.74,0
wee1_decoy_002066,-0.85,0
wee1_decoy_002067,-0.79,0
wee1_decoy_002068,-1.23,0
wee1_decoy_002069,-1.54,0
wee1_decoy_002070,-0.17,0
wee1_decoy_002071,-1.18,0
wee1_decoy_002072,-1.35,0
wee1_decoy_002073,-0.71,0
wee1_decoy_002074,-0.93,0
wee1_decoy_002075,-1.6,0
wee1_decoy_002076,-1.54,0
wee1_decoy_002077,-2.22,0
wee1_decoy_002078,-1.21,0
wee1_decoy_002079,-0.91,0
wee1_decoy_002080,-0.57,0
wee1_decoy_002081,-1.11,0
wee1_decoy_002082,-0.75,0
wee1_decoy_002083,-1.26,0
wee1_decoy_002084,-1.28,0
wee1_decoy_002085,-0.94,0
wee1_decoy_002086,-1.32,0
wee1_decoy_002087,-1.61,0
wee1_decoy_002088,-2.73,0
wee1_decoy_002089,-1.57,0
wee1_decoy_002090,-1.76,0
wee1_decoy_002091,-1.35,0
wee1_decoy_002092,-0.7,0
wee1_decoy_002093,-1.31,0
wee1_decoy_002094,-1.57,0
wee1_decoy_002095,-0.95,0
wee1_decoy_002096,-1.4,0
wee1_decoy_002097,-1.03,0
wee1_decoy_002098,-0.88,0
wee1_decoy_002099,-1.2,0
wee1_decoy_002100,-0.47,0
wee1_decoy_002101,-1.58,0
wee1_decoy_002102,-1.44,0
wee1_decoy_002103,-3.0,0
wee1_decoy_002104,-2.71,0
wee1_decoy_002105,-1.38,0
wee1_decoy_002106,-0.38,0
wee1_decoy_002107,-0.62,0
wee1_decoy_002108,-2.88,0
wee1_decoy_002109,-1.64,0
wee1_decoy_002110,-0.49,0
wee1_decoy_002111,-1.62,0
wee1_decoy_002112,-0.71,0
wee1_decoy_002113,-0.64,0
wee1_decoy_002114,-1.7,0
wee1_decoy_002115,-1.77,0
wee1_decoy_002116,-1.16,0
wee1_decoy_002117,-1.7,0
wee1_decoy_002118,-0.74,0
wee1_decoy_002119,-0.65,0
wee1_decoy_002120,-1.31,0
wee1_decoy_002121,-2.05,0
wee1_decoy_002122,-1.36,0
wee1_decoy_002123,-0.64,0
wee1_decoy_002124,-1.75,0
wee1_decoy_002125,-1.18,0
wee1_decoy_002126,-1.11,0
wee1_decoy_002127,-1.41,0
wee1_decoy_002128,-0.67,0
wee1_decoy_002129,-1.2,0
wee1_decoy_002130,-1.74,0
wee1_decoy_002131,-0.68,0
wee1_decoy_002132,-1.77,0
wee1_decoy_002133,-2.11,0
wee1_decoy_002134,-0.83,0
wee1_decoy_002135,-0.79,0
wee1_decoy_002136,-1.8,0
wee1_decoy_002137,-1.57,0
wee1_decoy_002138,-3.11,0
wee1_decoy_002139,-1.23,0
wee1_decoy_002140,-0.84,0
wee1_decoy_002141,-1.19,0
wee1_decoy_002142,-1.0,0
wee1_decoy_002143,-0.59,0
wee1_decoy_002144,-0.28,0
wee1_decoy_002145,-1.53,0
wee1_decoy_002146,-1.91,0
wee1_decoy_002147,-4.18,0
wee1_decoy_002148,-1.69,0
wee1_decoy_002149,-0.24,0
wee1_decoy_002150,-1.0,0
wee1_decoy_002151,-0.82,0
wee1_decoy_002152,-1.34,0
wee1_decoy_002153,-1.4,0
wee1_decoy_002154,-0.83,0
wee1_decoy_002155,-0.41,0
wee1_decoy_002156,-1.91,0
wee1_decoy_002157,-0.93,0
wee1_decoy_002158,-1.06,0
wee1_decoy_002159,-2.66,0
wee1_decoy_002160,-2.06,0
wee1_decoy_002161,-0.88,0
wee1_decoy_002162,-1.23,0
wee1_decoy_002163,-1.57,0
wee1_decoy_002164,-0.83,0
wee1_decoy_002165,-1.07,0
wee1_decoy_002166,-1.2,0
wee1_decoy_002167,-1.63,0
wee1_decoy_002168,-0.8,0
wee1_decoy_002169,-1.76,0
wee1_decoy_002170,-0.99,0
wee1_decoy_002171,-0.56,0
wee1_decoy_002172,-2.65,0
wee1_decoy_002173,-3.21,0
wee1_decoy_002174,-1.36,0
wee1_decoy_002175,-1.97,0
wee1_decoy_002176,-1.06,0
wee1_decoy_002177,-2.1,0
wee1_decoy_002178,-1.25,0
wee1_decoy_002179,-0.39,0
wee1_decoy_002180,-1.37,0
wee1_decoy_002181,-1.57,0
wee1_decoy_002182,-1.56,0
wee1_decoy_002183,-1.19,0
wee1_decoy_002184,-0.96,0
wee1_decoy_002185,-1.75,0
wee1_decoy_002186,-2.23,0
wee1_decoy_002187,-2.05,0
wee1_decoy_002188,-0.62,0
wee1_decoy_002189,-2.04,0
wee1_decoy_002190,-1.8,0
wee1_decoy_002191,-1.53,0
wee1_decoy_002192,-2.11,0
wee1_decoy_002193,-0.74,0
wee1_decoy_002194,-0.5,0
wee1_decoy_002195,-2.21,0
wee1_decoy_002196,-0.43,0
wee1_decoy_002197,-0.64,0
wee1_decoy_002198,-1.02,0
wee1_decoy_002199,-0.62,0
wee1_decoy_002200,-2.06,0
wee1_decoy_002201,-1.85,0
wee1_decoy_002202,-0.5,0
wee1_decoy_002203,-1.22,0
wee1_decoy_002204,-1.1,0
wee1_decoy_002205,-1.21,0
wee1_decoy_002206,-1.37,0
wee1_decoy_002207,-1.32,0
wee1_decoy_002208,-1.74,0
wee1_decoy_002209,-1.17,0
wee1_decoy_002210,-1.24,0
wee1_decoy_002211,-2.69,0
wee1_decoy_002212,-1.43,0
wee1_decoy_002213,-0.99,0
wee1_decoy_002214,-1.55,0
wee1_decoy_002215,-1.78,0
wee1_decoy_002216,-1.18,0
wee1_decoy_002217,-1.98,0
wee1_decoy_002218,-0.78,0
wee1_decoy_002219,-0.99,0
wee1_decoy_002220,-1.26,0
wee1_decoy_002221,-1.32,0
wee1_decoy_002222,-1.19,0
wee1_decoy_002223,-1.15,0
wee1_decoy_002224,-1.76,0
wee1_decoy_002225,-0.79,0
wee1_decoy_002226,-1.0,0
wee1_decoy_002227,-0.66,0
wee1_decoy_002228,-1.4,0
wee1_decoy_002229,-0.7,0
wee1_decoy_002230,-1.76,0
wee1_decoy_002231,-1.05,0
wee1_decoy_002232,-0.99,0
wee1_decoy_002233,-1.65,0
wee1_decoy_002234,-0.74,0
wee1_decoy_002235,-1.35,0
wee1_decoy_002236,-1.96,0
wee1_decoy_002237,-1.37,0
wee1_decoy_002238,-0.6,0
wee1_decoy_002239,-1.06,0
wee1_decoy_002240,-0.38,0
wee1_decoy_002241,-1.48,0
wee1_decoy_002242,-0.65,0
wee1_decoy_002243,-2.26,0
wee1_decoy_002244,-1.31,0
wee1_decoy_002245,-1.51,0
wee1_decoy_002246,-1.52,0
wee1_decoy_002247,-1.12,0
wee1_decoy_002248,-0.23,0
wee1_decoy_002249,-2.73,0
wee1_decoy_002250,-1.87,0
wee1_decoy_002251,-0.78,0
wee1_decoy_002252,-1.88,0
wee1_decoy_002253,-1.69,0
wee1_decoy_002254,-1.58,0
wee1_decoy_002255,-0.71,0
wee1_decoy_002256,-0.42,0
wee1_decoy_002257,-1.07,0
wee1_decoy_002258,-1.37,0
wee1_decoy_002259,-0.65,0
wee1_decoy_002260,-1.54,0
wee1_decoy_002261,-0.82,0
wee1_decoy_002262,-0.24,0
wee1_decoy_002263,-1.6,0
wee1_decoy_002264,-1.34,0
wee1_decoy_002265,-0.92,0
wee1_decoy_002266,-0.93,0
wee1_decoy_002267,-0.92,0
wee1_decoy_002268,-1.06,0
wee1_decoy_002269,-0.72,0
wee1_decoy_002270,-0.92,0
wee1_decoy_002271,-0.04,0
wee1_decoy_002272,-1.7,0
wee1_decoy_002273,-1.34,0
wee1_decoy_002274,-0.74,0
wee1_decoy_002275,-2.18,0
wee1_decoy_002276,-1.1,0
wee1_decoy_002277,-0.54,0
wee1_decoy_002278,-2.27,0
wee1_decoy_002279,-1.19,0
wee1_decoy_002280,-1.03,0
wee1_decoy_002281,-1.35,0
wee1_decoy_002282,-1.0,0
wee1_decoy_002283,-1.0,0
wee1_decoy_002284,-1.03,0
wee1_decoy_002285,-0.78,0
wee1_decoy_002286,-1.0,0
wee1_decoy_002287,-2.09,0
wee1_decoy_002288,-1.57,0
wee1_decoy_002289,-0.45,0
wee1_decoy_002290,-0.2,0
wee1_decoy_002291,-1.38,0
wee1_decoy_002292,-0.25,0
wee1_decoy_002293,-2.02,0
wee1_decoy_002294,-0.99,0
wee1_decoy_002295,-0.67,0
wee1_decoy_002296,-0.89,0
wee1_decoy_002297,-2.53,0
wee1_decoy_002298,-1.16,0
wee1_decoy_002299,-0.9,0
wee1_decoy_002300,-1.41,0
wee1_decoy_002301,-4.96,0
wee1_decoy_002302,-0.81,0
wee1_decoy_002303,-0.54,0
wee1_decoy_002304,-1.54,0
wee1_decoy_002305,-0.74,0
wee1_decoy_002306,-0.58,0
wee1_decoy_002307,-0.94,0
wee1_decoy_002308,-2.95,0
wee1_decoy_002309,-1.5,0
wee1_decoy_002310,-2.06,0
wee1_decoy_002311,-1.09,0
wee1_decoy_002312,-2.16,0
wee1_decoy_002313,-2.02,0
wee1_decoy_002314,-0.89,0
wee1_decoy_002315,-1.55,0
wee1_decoy_002316,-1.02,0
wee1_decoy_002317,-3.52,0
wee1_decoy_002318,-2.08,0
wee1_decoy_002319,-0.72,0
wee1_decoy_002320,-0.65,0
wee1_decoy_002321,-1.11,0
wee1_decoy_002322,-1.32,0
wee1_decoy_002323,-0.87,0
wee1_decoy_002324,-1.12,0
wee1_decoy_002325,-1.21,0
wee1_decoy_002326,-1.28,0
wee1_decoy_002327,-1.0,0
wee1_decoy_002328,-1.17,0
wee1_decoy_002329,-1.26,0
wee1_decoy_002330,-0.78,0
wee1_decoy_002331,-2.41,0
wee1_decoy_002332,-0.47,0
wee1_decoy_002333,-0.62,0
wee1_decoy_002334,-0.43,0
wee1_decoy_002335,-0.76,0
