complex_name,protein_path,protein_sequence,ligand_description
abl1_decoy_005265,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(C2([H])C([H])([H])C2([H])[H])nn(-c2nc3c(c(=O)n2[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c1N([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
abl1_decoy_005266,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(c1[H])c([H])c(C(=O)N([H])C([H])([H])[C@]1([H])C([H])([H])N(C(=O)C3=C(C([H])([H])[H])OC([H])([H])C([H])([H])O3)C([H])([H])C([H])([H])C1([H])[H])n2[H]
abl1_decoy_005267,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(Cl)c(N([H])C(=O)C([H])([H])C([H])([H])c2nc3c([H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c2c1OC([H])([H])O2
abl1_decoy_005268,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(OC([H])([H])C(=O)N([H])N([H])C(=O)c2oc3c([H])c([H])c([H])c([H])c3c2C([H])([H])[H])c([H])c([H])c1C#N
abl1_decoy_005269,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(Cl)c([H])c(O[C@@]([H])(C(=O)N([H])N2C(=O)N([H])C3(C2=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[H])c1[H]
abl1_decoy_005270,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(Oc2c([H])c([H])c(C(=O)N([H])N3C(=O)N([H])C4(C3=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c2[H])c([H])c1[H]
abl1_decoy_005271,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(-c2nc(C([H])([H])N([H])C(=O)c3oc4c([H])c([H])c(C([H])([H])[H])c([H])c4c3C([H])([H])[H])c([H])c(=O)n2[H])c([H])c([H])c1[H]
abl1_decoy_005272,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(C(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@]2([H])c2nn3c(c2[H])N([H])[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])[C@]3([H])C(F)(F)F)nn([H])c1[H]
abl1_decoy_005273,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C([H])=C([H])C([H])([H])N1C(=O)[C@@]2(C(C(=O)OC([H])([H])[H])=C1C([H])([H])[H])c1nc(N([H])[H])oc1-c1c([H])c([H])c([H])c([H])c12
abl1_decoy_005274,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C(=O)N([H])N([H])C(=O)[C@]2([H])Oc3c([H])c([H])c([H])c([H])c3OC2([H])[H])c(-c2c([H])c([H])c([H])c([H])c2[H])c1[H]
abl1_decoy_005275,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c(N([H])C(=O)C([H])([H])N2C(=O)N([H])[C@@]3(C2=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C([H])([H])[H])c1[H]
abl1_decoy_005276,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([C@]2([H])C3=C(N(C([H])([H])[H])C(=O)N2[H])C([H])([H])N(C([H])([H])C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C3=O)c([H])c([H])c1F
abl1_decoy_005277,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(-n2c(S[C@@]([H])(C(=O)N([H])C(=O)N([H])C([H])([H])[H])C([H])([H])[H])nc3c([H])c([H])c([H])c([H])c3c2=O)c([H])c1[H]
abl1_decoy_005278,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(-c2nnc(S[C@@]([H])(C(=O)N3C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])C3([H])[H])C([H])([H])[H])n2N([H])[H])c([H])c1[H]
abl1_decoy_005279,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]N(C(=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])c1sc2c(c1C(=O)N([H])C([H])([H])[H])C([H])([H])C([H])([H])N(C(=O)OC([H])([H])[H])C2([H])[H]
abl1_decoy_005280,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c([C@]2([H])C(C(=O)OC([H])([H])[H])=C(C([H])([H])[H])N([H])C3=NC(=O)N([H])C(=O)[C@]32[H])c(C(F)(F)F)c1[H]
abl1_decoy_005281,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N([H])C(=O)C([H])([H])N2C(=O)N([H])[C@@]3(C2=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])C3([H])[H])c([H])c([H])c1C(=O)C([H])([H])[H]
abl1_decoy_005282,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(OC([H])([H])C(=O)N([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c2c3c(sc2n1)C([H])([H])C([H])([H])C3([H])[H]
abl1_decoy_005283,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]N(C(=O)N([H])C([H])([H])C([H])([H])[H])C(=O)[C@]([H])(SC1=NC(=O)C2=C3C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])SC2=N1)C([H])([H])[H]
abl1_decoy_005284,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N([H])C([H])([H])c2c([H])c3c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c3n([H])c2=O)c([H])c2c1OC([H])([H])O2
abl1_decoy_005285,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N([H])C(=O)[C@]2(C([H])([H])[H])Oc3c([H])c([H])c(C([H])([H])[H])c([H])c3N([H])C2=O)c(OC([H])([H])[H])c([H])c1OC([H])([H])[H]
abl1_decoy_005286,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(S(=O)(=O)N([H])[C@]([H])(C(=O)N([H])c2nc3c(s2)C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])C([H])([H])[H])c([H])c1[H]
abl1_decoy_005287,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N([H])C(=O)C(=O)N([H])[C@@]([H])(C([H])([H])[H])[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c2c1OC1(O2)C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
abl1_decoy_005288,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC([H])([H])c1c(Sc2nn([H])nc2-c2c([H])c([H])c([H])c([H])c2[H])nc2c([H])c([H])c([H])c([H])n2c1=O
abl1_decoy_005289,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C(c2c([H])n([H])c3nc([H])c([H])c([H])c23)C([H])([H])C([H])([H])N(C(=O)N([H])C([H])([H])C([H])([H])N2C([H])([H])[C@]([H])(C([H])([H])[H])O[C@]([H])(C([H])([H])[H])C2([H])[H])C1([H])[H]
abl1_decoy_005290,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(Br)sc(-c2nn([H])c(N([H])C(=O)[C@]3([H])C([H])([H])[C@]3([H])[N+](=O)[O-])c2[H])c1[H]
abl1_decoy_005291,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(sc3nnc(S[C@]([H])(C(=O)N([H])C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])n32)c1[H]
abl1_decoy_005292,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])C(=O)[C@]2([H])C([H])([H])N(C(=O)N([H])C([H])([H])c3c([H])oc([H])c3[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1Cl
abl1_decoy_005293,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c([H])c([H])c1N1C([H])([H])C([H])([H])N(C([H])([H])C(=O)N([H])c2oc(C([H])([H])[H])c(C([H])([H])[H])c2C#N)C([H])([H])C1([H])[H]
abl1_decoy_005294,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(C([H])([H])[H])oc([C@@]2(C([H])([H])[H])C(=O)N(C([H])([H])C(=O)N([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3Cl)C(=O)N2[H])c1[H]
abl1_decoy_005295,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(c1[H])O[C@@]([H])(C(=O)N([H])N([H])c1nc3c([H])c([H])c([H])c([H])c3c(=O)n1C([H])([H])C([H])([H])[H])C2([H])[H]
abl1_decoy_005296,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c([H])c([H])c1/C([H])=N/N([H])C(=O)C([H])([H])n1c([H])nc2sc(C([H])([H])[H])c(C([H])([H])[H])c2c1=O
abl1_decoy_005297,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])[C@]2([H])OC([H])([H])[C@]([H])(C([H])([H])[H])N(S(=O)(=O)c3c([H])c([H])c4c(c3[H])n([H])c(=O)n4[H])C2([H])[H])c([H])c1[H]
abl1_decoy_005298,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])[C@]2([H])O[C@]([H])(C([H])([H])[H])C([H])([H])N(S(=O)(=O)c3c([H])c([H])c4c(c3[H])n([H])c(=O)n4[H])C2([H])[H])c([H])c1[H]
abl1_decoy_005299,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])[H])nc(N2C([H])([H])C([H])([H])C([H])(C([H])([H])n3nnc(-c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])c3[H])C([H])([H])C2([H])[H])c1[H]
abl1_decoy_005300,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c2c(c([H])c1N([H])C(=O)C([H])([H])C([H])([H])N1C(=O)N([H])C3(C1=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])[H]
abl1_decoy_005301,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C(c2c([H])c([H])c([H])c([H])c2[H])N([H])N2[C@@]1([H])C(=O)N=N[C@]2([H])C([H])([H])C(=O)N([H])c1c([H])c([H])c([H])c(F)c1C([H])([H])[H]
abl1_decoy_005302,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(=O)N(c2c([H])c([H])c([H])c(F)c2[H])C([H])([H])C(=O)N([H])C([H])([H])[H])c2c(c1[H])N([H])C(=O)C([H])([H])O2
abl1_decoy_005303,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(C([H])([H])[H])oc(C([H])([H])[H])c1[C@@]([H])(N([H])C(=O)C([H])([H])N1C(=O)N([H])[C@@]2(C1=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H])C([H])([H])[H]
abl1_decoy_005304,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C([H])C([H])([H])[C@@]2([H])C(=O)N(c3c([H])c([H])c([H])c(C(=O)N([H])[C@](C#N)(C([H])([H])[H])C4([H])C([H])([H])C4([H])[H])c3[H])N([H])C(=O)[C@@]2([H])C1([H])[H]
abl1_decoy_005305,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1-n1c(=O)c2c([H])c([H])c([H])c([H])c2n([H])c1=O
abl1_decoy_005306,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(N([H])C(=O)C([H])([H])N2C(=O)N([H])[C@@](c3c([H])c([H])c4c(c3[H])C([H])([H])C([H])([H])C4([H])[H])(C([H])([H])[H])C2=O)c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H]
abl1_decoy_005307,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC([H])([H])C([H])([H])N([H])c1c([H])c(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c2noc3c2c1C(=O)c1c([H])c([H])c([H])c([H])c1-3
abl1_decoy_005308,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S[C@@]([H])(C(=O)N([H])N2C(=O)N([H])C3(C2=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[H])c([H])c([H])c1Cl
abl1_decoy_005309,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N([H])N([H])C(=O)c2oc3c([H])c([H])c([H])c([H])c3c2C([H])([H])[H])c([H])c(Cl)c1F
abl1_decoy_005310,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])C([H])([H])[C@@]21C(=O)N([C@]([H])(C(=O)N([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])C(=O)N1[H]
abl1_decoy_005311,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(S[C@@]([H])(C(=O)N([H])C(=O)N([H])[C@]23C([H])([H])[C@@]4([H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(C4([H])[H])C2([H])[H])C3([H])[H])C([H])([H])[H])nc([H])c1[H]
abl1_decoy_005312,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(nc(SC([H])([H])C(=O)N([H])C(=O)N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C([H])([H])[H])n2C([H])([H])[H])c1[H]
abl1_decoy_005313,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N([H])S(=O)(=O)C([H])([H])c2c([H])c(C([H])([H])[H])c([H])c([H])c2C([H])([H])[H])c([H])c2c1N([H])C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O2
abl1_decoy_005314,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C([H])C([H])([H])[C@]([H])(C(=O)N([H])N2C(=O)N([H])C(c3c([H])c([H])c([H])c([H])c3[H])(c3c([H])c([H])c([H])c([H])c3[H])C2=O)C([H])([H])C1([H])[H]
abl1_decoy_005315,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])S(=O)(=O)N([H])c2c([H])c([H])c3c(c2[H])C(=O)N([H])C([H])([H])[C@]([H])(C([H])([H])[H])O3)c([H])c([H])c1Cl
abl1_decoy_005316,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C(/[H])N1C(=O)C2=C(N([H])C(=O)N([H])[C@]2([H])c2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])C1([H])[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
abl1_decoy_005317,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(c1[H])N([H])C1=C(C(=O)[C@@]([H])(C(=O)OC([H])([H])[H])[C@@]([H])(C([H])([H])[H])C1([H])[H])[C@@]([H])(c1c([H])c([H])c([H])c(OC([H])([H])[H])c1[H])N2[H]
abl1_decoy_005318,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c(OC([H])([H])C(=O)N([H])c2c([H])c([H])c(F)c([H])c2F)c([H])c2c1C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])O2
abl1_decoy_005319,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC([H])([H])C([H])([H])N([H])c1nc2sc3c(c2c2nc(-c4c([H])c([H])c([H])c([H])c4[H])nn12)C([H])([H])C([H])([H])C([H])([H])C3([H])[H]
abl1_decoy_005320,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])[C@@]21C(=O)N(C([H])([H])C(=O)N([H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C(=O)N1[H]
abl1_decoy_005321,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C(\C(=O)N([H])C([H])([H])[H])N([H])C(=O)c1c([H])c([H])c(Cl)c([H])c1Cl)c1c([H])c([H])c2c(c1[H])OC([H])([H])O2
abl1_decoy_005322,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1N([H])C(=O)C([H])([H])[C@]1([H])SC(=O)N(c2c([H])c(C([H])([H])[H])c([H])c([H])c2C([H])([H])[H])C1=O
abl1_decoy_005323,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(N([H])[H])nc(C([H])([H])OC(=O)c3oc4c([H])c([H])c(Cl)c([H])c4c3[H])nc2c1[H]
abl1_decoy_005324,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)C([H])([H])N2C(=O)N([H])C3(C2=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(C([H])([H])[H])c1[H]
abl1_decoy_005325,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(Cl)c([C@@]2([H])C(C(=O)OC([H])([H])C([H])([H])[H])=C(C([H])([H])[H])N([H])C(=S)N2[H])c([H])c2c1OC([H])([H])O2
abl1_decoy_005326,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2oc([C@]3([H])C([H])([H])C([H])([H])[N@@+]([H])([C@@]([H])(C(=O)[O-])c4c([H])n([H])c5c([H])c(F)c([H])c([H])c45)C([H])([H])C3([H])[H])nc2c1[H]
abl1_decoy_005327,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(c1[H])c([C@@]([H])(C(=O)[O-])[N@+]1([H])C([H])([H])C([H])([H])[C@@]([H])(c3noc4c([H])c(F)c([H])c([H])c43)C([H])([H])C1([H])[H])c([H])n2[H]
abl1_decoy_005328,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc([H])c([H])c([C@]2([H])C(C(=O)OC([H])([H])C([H])([H])[H])=C(C([H])([H])[H])Oc3nc4c(c(N([H])[H])c32)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c1[H]
abl1_decoy_005329,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(Cl)nnc(S[C@]([H])(C(=O)N([H])C(=O)N([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])([H])[H])c1[H]
abl1_decoy_005330,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N([H])C(=O)C([H])([H])N2C(=O)N([H])[C@](C([H])([H])[H])(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C2=O)c(F)c(F)c1F
abl1_decoy_005331,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc2c(=O)n([H])c(C([H])([H])Sc3nc(-c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])nn3[H])nc2c1[H]
abl1_decoy_005332,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N([H])C(=O)C([H])([H])[C@]2([H])C(=O)N([H])[C@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])N2C(=O)C2([H])C([H])([H])C2([H])[H])c([H])c([H])c1F
abl1_decoy_005333,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc(-c2nnc(SC([H])([H])C(=O)N3C([H])([H])[C@]4(C([H])([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[C@@]3([H])C4([H])[H])n2N([H])[H])c([H])c1[H]
abl1_decoy_005334,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c([H])c([H])c1/C(=N\N([H])C(=O)[C@]1([H])N=NC(c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)=C1[H])C([H])([H])[H]
abl1_decoy_005335,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])Oc2c([H])c([H])c([H])c([C@@]3([H])C(C#N)=C(N([H])[H])O[C@]4([H])N=NC(C([H])([H])[H])=C34)c2[H])c(F)c1[H]
abl1_decoy_005336,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(nc(C([H])([H])C([H])([H])C(=O)N([H])c3sc4c(c3C#N)C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C4([H])[H])c(=O)n2[H])c1[H]
abl1_decoy_005337,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N([H])C(=O)[C@]([H])(Oc2c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c2[H])C([H])([H])[H])c([H])c2c1O[C@]([H])(C([H])([H])[H])C(=O)N2[H]
abl1_decoy_005338,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c1N1C(=O)C([H])([H])O[C@@]([H])(C([H])([H])N([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C1([H])[H]
abl1_decoy_005339,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N([H])C(=O)N([H])[C@@]([H])(C(=O)Oc2c([H])c([H])c([H])c3c2OC(C([H])([H])[H])(C([H])([H])[H])C3([H])[H])C([H])([H])[H])c([H])c1[H]
abl1_decoy_005340,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N([H])C(=O)C(=O)N([H])[C@]([H])(c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)C([H])([H])[H])c([H])c2c1OC(C([H])([H])[H])(C([H])([H])[H])O2
