complex_name,protein_path,protein_sequence,ligand_description
abl1_active_000137,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])c2c([H])c([H])c([H])c(OC(F)(F)C([H])(F)F)c2[H])nc(-c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)c1[H]
abl1_active_000138,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C(/[H])n1c([H])nc2c(N([H])c3c([H])c([H])c(P(=O)(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])nc(C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])nc21)c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000139,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C([H])([H])N([H])c2c([H])c([H])c3nn([H])c(-c4nc5c([H])c([H])c(N6C([H])([H])C([H])([H])C([H])([N+]7([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C7([H])[H])C([H])([H])C6([H])[H])c([H])c5n4[H])c3c2[H])c([H])c1[H]
abl1_active_000140,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C([H])([H])N([H])c2c([H])c([H])c3nn([H])c(-c4nc5c([H])c(N6C([H])([H])C([H])([H])C([H])([N+]7([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C7([H])[H])C([H])([H])C6([H])[H])c([H])c([H])c5n4[H])c3c2[H])c([H])c1[H]
abl1_active_000141,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C([H])([H])N([H])c2c([H])c([H])c3c(c(-c4nc5c([H])c(N6C([H])([H])C([H])([H])C([H])([N+]7([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C7([H])[H])C([H])([H])C6([H])[H])c([H])c([H])c5n4[H])nn3[H])c2[H])c([H])c1[H]
abl1_active_000142,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(Cl)c(-c2c([H])c3c([H])nc(N([H])c4c([H])c([H])c(C(=O)N5C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C5([H])[H])c([H])c4[H])nc3n(C([H])([H])[H])c2=O)c(Cl)c1[H]
abl1_active_000143,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(Cl)c(-c2c([H])c3c([H])nc(N([H])c4c([H])c([H])c(C(=O)N5C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C5([H])[H])c([H])c4[H])nc3n(C([H])([H])[H])c2=O)c(Cl)c1[H]
abl1_active_000144,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(Oc2c([H])c([H])c(N([H])C(=O)N([H])c3c([H])c([H])c(C([H])([H])N4C([H])([H])C([H])([H])[N+]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C4([H])[H])c(C(F)(F)F)c3[H])c([H])c2[H])c([H])c(N([H])C([H])([H])[H])n1
abl1_active_000145,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(Oc2c([H])c([H])c(N([H])C(=O)N([H])c3c([H])c([H])c(C([H])([H])[N+]4([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C4([H])[H])c(C(F)(F)F)c3[H])c([H])c2[H])c([H])c(N([H])C([H])([H])[H])n1
abl1_active_000146,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(Cl)c(-c2c([H])c3c([H])nc(N([H])c4c([H])c([H])c([H])c(SC([H])([H])[H])c4[H])nc3n(C([H])([H])[H])c2=O)c(Cl)c1[H]
abl1_active_000147,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c3c([H])c(OC([H])([H])C([H])([H])N4C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])c(OC([H])([H])[H])c([H])c3c([H])c2c(N([H])c2c([H])c(OC([H])([H])[H])c(Cl)c([H])c2Cl)c1C#N
abl1_active_000148,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c3c([H])c(OC([H])([H])C([H])([H])[N+]4([H])C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])c(OC([H])([H])[H])c([H])c3c([H])c2c(N([H])c2c([H])c(OC([H])([H])[H])c(Cl)c([H])c2Cl)c1C#N
abl1_active_000149,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c(O[C@]3([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c(OC([H])([H])[H])c([H])c2c(N([H])c2c([H])c(OC([H])([H])[H])c(Cl)c([H])c2Cl)c1C#N
abl1_active_000150,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c([H])c([H])c([H])n2c1C#Cc1c([H])c(C(=O)N([H])c2c([H])c([H])c(C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c(C(F)(F)F)c2[H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000151,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c([H])c([H])c([H])n2c1C#Cc1c([H])c(C(=O)N([H])c2c([H])c([H])c(C([H])([H])[N@@+]3([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])c(C(F)(F)F)c2[H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000152,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(F)c([H])c(N([H])c2c3c(nn2[H])-c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c2C3([H])[H])c1[H]
abl1_active_000153,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(F)c([H])c(N([H])c2nn([H])c3c2C([H])([H])c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c2-3)c1[H]
abl1_active_000154,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])C2([H])C([H])([H])C2([H])[H])c2nc([H])n(C#Cc3c([H])c(C(=O)N([H])c4nc([H])c([H])c(C(F)(F)F)c4[H])c([H])c([H])c3C([H])([H])[H])c2n1
abl1_active_000155,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C(/[H])n1c([H])nc2c(N([H])C3([H])C([H])([H])C3([H])[H])nc([H])nc21)c1c([H])c(C(=O)N([H])c2noc(C(F)(F)F)c2[H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000156,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C1\C(=O)N([H])N(c2c([H])c([H])c(I)c([H])c2[H])C1=O)c1c([H])c([H])c([H])c([H])c1[H]
abl1_active_000157,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])c2c([H])c([H])c(N3C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c2[H])nc([H])c1N([H])C(=O)c1c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(C(F)(F)F)c2[H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000158,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])c2c([H])c([H])c(N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c2[H])nc([H])c1N([H])C(=O)c1c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(C(F)(F)F)c2[H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000159,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1-n1nc(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1N([H])C(=O)N([H])c1c([H])c([H])c(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c2c([H])c([H])c([H])c([H])c12
abl1_active_000160,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1-n1nc(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1N([H])C(=O)N([H])c1c([H])c([H])c(OC([H])([H])C([H])([H])[N+]2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c2c([H])c([H])c([H])c([H])c12
abl1_active_000161,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c(Cl)c(-c2c([H])c(C([H])([H])[H])c3nc(N([H])c4c([H])c([H])c(S(=O)(=O)C5([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C5([H])[H])c([H])c4[H])nnc3c2[H])c1[H]
abl1_active_000162,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c(Cl)c(-c2c([H])c(C([H])([H])[H])c3nc(N([H])c4c([H])c([H])c(S(=O)(=O)C([H])([H])C([H])([H])C([H])([H])[N+]5([H])C([H])([H])C([H])([H])C([H])([H])C5([H])[H])c([H])c4[H])nnc3c2[H])c1[H]
abl1_active_000163,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C(/[H])n1c([H])nc2c(N([H])c3c([H])c([H])c(P(=O)(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])nc([H])nc21)c1c([H])c([H])c([H])c2c1c([H])c([H])n2[H]
abl1_active_000164,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(C([H])([H])[H])c([H])c([H])c1N([H])c1nc([H])c2c(n1)N(C([H])([H])[H])C(=O)N(c1c([H])c(N([H])C(=O)c3c([H])c([H])c([H])c(C(F)(F)F)c3[H])c([H])c([H])c1C([H])([H])[H])C2([H])[H]
abl1_active_000165,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C(/[H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C1([H])[H])c1c(OC([H])([H])[H])c([H])c2c(N([H])c3c([H])c(OC([H])([H])[H])c(Cl)c([H])c3Cl)c(C#N)c([H])nc2c1[H]
abl1_active_000166,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C(/[H])C([H])([H])C([H])([H])[N+]1([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H])c1c(OC([H])([H])[H])c([H])c2c(N([H])c3c([H])c(OC([H])([H])[H])c(Cl)c([H])c3Cl)c(C#N)c([H])nc2c1[H]
abl1_active_000167,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])c2c([H])c([H])c([H])c([H])c2[H])nc2c1C([H])([H])N(c1c([H])c(N([H])C(=O)c3c([H])c([H])c([H])c(C(F)(F)F)c3[H])c([H])c([H])c1C([H])([H])[H])C(=O)N2C([H])([H])[H]
abl1_active_000168,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])c2nc(SC([H])([H])[H])nc3c2c([H])nn3C([H])([H])[C@@]([H])(Cl)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H]
abl1_active_000169,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])c2nc(SC([H])([H])[H])nc3c2c([H])nn3C([H])([H])[C@]([H])(Cl)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H]
abl1_active_000170,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c([H])c([H])c([H])n2c1C#Cc1c([H])c(C(=O)N([H])c2c([H])c([H])c(C([H])([H])N3C([H])([H])C([H])([H])[C@@]([H])([N+]([H])(C([H])([H])[H])C([H])([H])[H])C3([H])[H])c(C(F)(F)F)c2[H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000171,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c([H])c([H])c([H])n2c1C#Cc1c([H])c(C(=O)N([H])c2c([H])c([H])c(C([H])([H])[N@+]3([H])C([H])([H])C([H])([H])[C@@]([H])(N(C([H])([H])[H])C([H])([H])[H])C3([H])[H])c(C(F)(F)F)c2[H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000172,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])[H])c2c(-c3c([H])c([H])c([H])c([H])c3[H])c([H])n(-c3c([H])c([H])c([H])c([H])c3[H])c2n1
abl1_active_000173,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c([H])c([H])c([H])n2c1C#Cc1c([H])c(C(=O)N([H])c2c([H])c([H])c(C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c(C(F)(F)F)c2[H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000174,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c([H])c([H])c([H])n2c1C#Cc1c([H])c(N([H])C(=O)c2c([H])c([H])c(C([H])([H])N3C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c(C(F)(F)F)c2[H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000175,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c([H])c([H])c([H])n2c1C#Cc1c([H])c(N([H])C(=O)c2c([H])c([H])c(C([H])([H])[N+]3([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])c(C(F)(F)F)c2[H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000176,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C(/[H])c1c([H])nc2c([H])c([H])c([H])nn12)c1c([H])c(C(=O)N([H])c2c([H])c([H])c(C([H])([H])N3C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c(C(F)(F)F)c2[H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000177,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C(/[H])c1c([H])nc2c([H])c([H])c([H])nn12)c1c([H])c(C(=O)N([H])c2c([H])c([H])c(C([H])([H])[N+]3([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])c(C(F)(F)F)c2[H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000178,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])N([H])c2c([H])c([H])c3c(c(-c4nc5c([H])c(N6C([H])([H])C([H])([H])C([H])([N+]7([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C7([H])[H])C([H])([H])C6([H])[H])c([H])c([H])c5n4[H])nn3[H])c2[H])c([H])c1[H]
abl1_active_000179,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])N([H])c2c([H])c([H])c3nn([H])c(-c4nc5c([H])c(N6C([H])([H])C([H])([H])C([H])([N+]7([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C7([H])[H])C([H])([H])C6([H])[H])c([H])c([H])c5n4[H])c3c2[H])c([H])c1[H]
abl1_active_000180,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c([H])c(N([H])c2c([H])c([H])nc3c([H])c(-c4c([H])c([H])c([H])c(C(=O)N([H])C5([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])N(O[H])C(C([H])([H])[H])(C([H])([H])[H])C5([H])[H])c4[H])nn23)c1[H]
abl1_active_000181,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)N([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])[N@+]([H])(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c([H])c2C([H])([H])[H])nc(-c2c([H])nc([H])c([H])c2[H])c1[H]
abl1_active_000182,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC([H])([H])c1oc(C(=O)N([H])/N=C(\[H])c2c([H])c(C(=O)[O-])c(N([H])c3c([H])c([H])c(I)c([H])c3F)c(F)c2F)c([H])c1[H]
abl1_active_000183,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])c2c([H])c(C(=O)N([H])c3c([H])c(-n4c([H])nc(C([H])([H])[H])c4[H])c([H])c(C(F)(F)F)c3[H])c([H])c([H])c2C([H])([H])[H])nc(-c2c([H])nc([H])c([H])c2[H])c1[H]
abl1_active_000184,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])c2c([H])c(C(=O)N([H])c3c([H])c(-n4c([H])c(C([H])([H])[H])[n+]([H])c4[H])c([H])c(C(F)(F)F)c3[H])c([H])c([H])c2C([H])([H])[H])nc(-c2c([H])nc([H])c([H])c2[H])c1[H]
abl1_active_000185,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C1/C(=O)N([H])c2c([H])c([H])c(F)c([H])c21)c1c(C([H])([H])[H])c(C(=O)N([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c(C([H])([H])[H])n1[H]
abl1_active_000186,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])c2c([H])c(N([H])C(=O)N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c([H])c2C([H])([H])[H])nc(-c2c([H])nc([H])c([H])c2[H])c1[H]
abl1_active_000187,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C1/Oc2c([H])c([H])c([H])c([H])c2N([H])C1=O)c1sc(/C([H])=C(\[H])C(=O)N([H])c2c([H])c([H])c(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c2[H])c([H])c1[H]
abl1_active_000188,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(=O)N([H])[H])c2c([H])c([H])c(Oc3c([H])c([H])[n+]([H])c4c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c34)c([H])c2c1[H]
abl1_active_000189,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C(/[H])n1c([H])nc2c(N([H])c3c([H])c([H])c(P(=O)(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])nc(C([H])([H])C([H])([H])C#N)nc21)c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H]
abl1_active_000190,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])c3c([H])c([H])c4nn([H])c(-c5nc6c([H])c([H])c(N7C([H])([H])C([H])([H])C([H])([N+]8([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C8([H])[H])C([H])([H])C7([H])[H])c([H])c6n5[H])c4c3[H])C([H])([H])C2([H])[H])c([H])c1[H]
abl1_active_000191,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])c3c([H])c([H])c4c(c(-c5nc6c([H])c(N7C([H])([H])C([H])([H])C([H])([N+]8([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C8([H])[H])C([H])([H])C7([H])[H])c([H])c([H])c6n5[H])nn4[H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H]
abl1_active_000192,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])c3c([H])c([H])c4nn([H])c(-c5nc6c([H])c(N7C([H])([H])C([H])([H])C([H])([N+]8([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C8([H])[H])C([H])([H])C7([H])[H])c([H])c([H])c6n5[H])c4c3[H])C([H])([H])C2([H])[H])c([H])c1[H]
abl1_active_000193,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])C(=O)c2sc([H])c([H])c2[H])sc1C([H])([H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
abl1_active_000194,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[P@](=O)([O-])C([H])([H])[P@@](=O)([O-])c1c([H])c([H])c(N([H])c2nc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])([N+]([H])([H])[H])C([H])([H])C3([H])[H])nc3c2nc([H])n3C([H])([H])C([H])([H])[H])c([H])c1[H]
abl1_active_000195,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([P@](=O)([O-])C([H])([H])P(=O)([O-])[O-])c([H])c([H])c1N([H])c1nc([C@]2([H])C([H])([H])C([H])([H])[C@@]([H])([N+]([H])([H])[H])C([H])([H])C2([H])[H])nc2c1nc([H])n2C([H])([H])C([H])([H])[H]
abl1_active_000196,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[P@](=O)([O-])C([H])([H])[P@@](=O)([O-])c1c([H])c([H])c(N([H])c2nc([C@]3([H])C([H])([H])C([H])([H])[C@@]([H])([N+]([H])([H])[H])C([H])([H])C3([H])[H])nc3c2nc([H])n3C([H])([H])C([H])([H])[H])c([H])c1[H]
abl1_active_000197,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([P@](=O)([O-])C([H])([H])P(=O)([O-])[O-])c([H])c([H])c1N([H])c1nc([C@]2([H])C([H])([H])C([H])([H])[C@@]([H])([N+]([H])([H])[H])C([H])([H])C2([H])[H])nc2c1nc([H])n2C([H])([H])C([H])([H])[H]
abl1_active_000198,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(C(=O)N([H])C([H])([H])[H])c([H])c(Oc2c([H])c([H])c(N([H])C(=O)N([H])c3c([H])c([H])c(Cl)c(C(F)(F)F)c3[H])c([H])c2[H])c1[H]
abl1_active_000199,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])C(=O)c2sc([H])c([H])c2[H])sc1-c1c([H])c([H])c(Cl)c([H])c1[H]
abl1_active_000200,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc(C(=O)N([H])c2nnc(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])s2)c([H])c1[H]
abl1_active_000201,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c(OC([H])([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N@@+]3([H])C([H])([H])[H])c(OC([H])([H])[H])c([H])c2c(N([H])c2c([H])c(OC([H])([H])[H])c(Cl)c([H])c2Cl)c1C#N
abl1_active_000202,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c(OC([H])([H])[C@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N@@+]3([H])C([H])([H])[H])c(OC([H])([H])[H])c([H])c2c(N([H])c2c([H])c(OC([H])([H])[H])c(Cl)c([H])c2Cl)c1C#N
abl1_active_000203,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N([H])c2c([H])c([H])c([H])c(N([H])C(=O)C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])nc(-c2c([H])nc([H])c([H])c2[H])c1[H]
