ligand_id,pose_exists,pocket_in,frac_atoms_within_4A,min_dist_to_pocket_A,clash_count
abl1_decoy_006036,True,True,1.0,1.0540640872356868,7
abl1_decoy_006037,True,False,0.0,8.153176409841748,0
abl1_decoy_006038,True,False,0.0,8.192837311945112,1
abl1_decoy_006039,True,False,0.0,7.3720508266017815,5
abl1_decoy_006040,True,False,0.0,5.498366650197129,0
abl1_decoy_006041,True,True,0.8787878787878788,2.338189256668501,0
abl1_decoy_006042,True,False,0.0,5.091200119814581,0
abl1_decoy_006043,True,True,0.9375,2.1859762350034817,0
abl1_decoy_006044,True,False,0.02702702702702703,3.623033310639029,4
abl1_decoy_006045,True,False,0.0,4.679961713518604,3
abl1_decoy_006046,True,True,0.7666666666666667,2.543847261531243,0
abl1_decoy_006047,True,True,0.967741935483871,1.7518613130039702,1
abl1_decoy_006048,True,False,0.0,22.945733848582837,0
abl1_decoy_006049,True,False,0.0,8.113997136430358,0
abl1_decoy_006050,True,False,0.0,4.167319209035947,0
abl1_decoy_006051,True,False,0.0,21.468706282400905,0
abl1_decoy_006052,True,True,0.972972972972973,0.8521460203509728,10
abl1_decoy_006053,True,False,0.05405405405405406,2.9924355531907425,4
abl1_decoy_006054,True,True,1.0,1.6602499992471038,2
abl1_decoy_006055,True,False,0.0,22.533726708203414,0
abl1_decoy_006056,True,True,1.0,1.6008802422417479,1
abl1_decoy_006057,True,False,0.0,7.375925917469616,3
abl1_decoy_006058,True,True,0.967741935483871,2.7298757664040307,0
abl1_decoy_006059,True,False,0.0,4.863748057825363,1
abl1_decoy_006060,True,False,0.34210526315789475,1.6734043713340747,3
abl1_decoy_006061,True,True,0.8157894736842105,1.0850190827814967,4
abl1_decoy_006062,True,True,0.8421052631578947,1.0170091887490478,4
abl1_decoy_006063,True,False,0.0,6.926374190007352,1
abl1_decoy_006064,True,True,0.9696969696969697,1.2944578170029333,1
abl1_decoy_006065,True,True,0.9375,0.9676405841013505,1
abl1_decoy_006066,True,False,0.0,7.114526357390209,3
abl1_decoy_006067,True,True,0.9714285714285714,0.748767347044461,5
abl1_decoy_006068,True,False,0.0,4.89861983623959,2
abl1_decoy_006069,True,False,0.0,4.259814892691933,0
abl1_decoy_006070,True,False,0.0,23.414663764615543,0
abl1_decoy_006071,True,False,0.0,15.642805986778718,1
abl1_decoy_006072,True,False,0.0,9.634292141615804,3
abl1_decoy_006073,True,False,0.0,13.773218924419956,5
abl1_decoy_006074,True,False,0.0,22.70975429215384,0
abl1_decoy_006075,True,False,0.0,8.046949571732135,1
abl1_decoy_006076,True,False,0.0,22.801150997701853,0
abl1_decoy_006077,True,False,0.0,5.689733569333454,3
abl1_decoy_006078,True,False,0.0,6.022488530499661,4
abl1_decoy_006079,True,False,0.0,4.447901332089098,0
abl1_decoy_006080,True,False,0.0,8.011279174389069,1
abl1_decoy_006081,True,False,0.0,8.523376674769219,4
abl1_decoy_006082,True,False,0.0,5.151674133716147,2
abl1_decoy_006083,True,False,0.0,4.956141904748087,1
abl1_decoy_006084,True,False,0.027777777777777776,3.95846652758363,2
abl1_decoy_006085,True,True,0.9032258064516129,1.0073985159806418,1
abl1_decoy_006086,True,False,0.0,6.856552749013165,3
abl1_decoy_006087,True,False,0.0,4.826877286610879,0
abl1_decoy_006088,True,False,0.0,6.756531880336242,0
abl1_decoy_006089,True,False,0.0,8.04191524327383,0
abl1_decoy_006090,True,False,0.15625,2.796119192738393,3
abl1_decoy_006091,True,False,0.0,5.118713202553939,1
abl1_decoy_006092,True,False,0.0,8.37405289331277,6
abl1_decoy_006093,True,False,0.0,22.73930410720609,0
abl1_decoy_006094,True,False,0.0,7.285500440601182,1
abl1_decoy_006095,True,False,0.0,6.097203388439653,3
abl1_decoy_006096,True,False,0.0,17.045424520087494,1
abl1_decoy_006097,True,True,0.9393939393939394,1.4686018997672556,2
abl1_decoy_006098,True,True,0.9696969696969697,2.010931015723813,5
abl1_decoy_006099,True,True,0.7941176470588235,1.9685673648620716,1
abl1_decoy_006100,True,False,0.0,4.7725647077855315,1
abl1_decoy_006101,True,False,0.0,5.773255239464127,2
abl1_decoy_006102,True,False,0.037037037037037035,3.0248499962808064,2
abl1_decoy_006103,True,False,0.0,7.576407287758493,1
abl1_decoy_006104,True,False,0.0,19.435622685419677,0
abl1_decoy_006105,True,False,0.23529411764705882,2.15494812466565,1
abl1_decoy_006106,True,False,0.0,7.255810529499787,1
abl1_decoy_006107,True,False,0.0,6.004712079692083,11
abl1_decoy_006108,True,False,0.0,21.835402489306215,4
abl1_decoy_006109,True,False,0.0,5.371767923132942,5
abl1_decoy_006110,True,True,0.8181818181818182,0.8963726513007843,9
abl1_decoy_006111,True,True,0.7878787878787878,2.0185648094624056,1
abl1_decoy_006112,True,False,0.0,10.936703815135525,1
abl1_decoy_006113,True,False,0.058823529411764705,3.4048214196929614,2
abl1_decoy_006114,True,True,0.9411764705882353,1.7008339395719965,2
abl1_decoy_006115,True,False,0.3225806451612903,0.9993851309680354,4
abl1_decoy_006116,True,False,0.0,4.663295017474231,2
abl1_decoy_006117,True,True,1.0,1.2067238623645449,5
abl1_decoy_006118,True,False,0.0,6.728999505127045,8
abl1_decoy_006119,True,False,0.0,21.388247702418262,1
abl1_decoy_006120,True,True,0.9375,1.8980340697679792,1
abl1_decoy_006121,True,False,0.0,9.774467581408208,2
abl1_decoy_006122,True,False,0.0,7.815570139791468,0
abl1_decoy_006123,True,False,0.0,5.423956421285113,0
abl1_decoy_006124,True,False,0.0,8.621421785877313,2
abl1_decoy_006125,True,False,0.0,5.2383872527716004,4
abl1_decoy_006126,True,False,0.0,20.9175244171006,1
abl1_decoy_006127,True,False,0.0,18.6460776845963,0
abl1_decoy_006128,True,False,0.0,7.92582083698591,2
abl1_decoy_006129,True,False,0.0,5.33280220897044,7
abl1_decoy_006130,True,False,0.59375,2.104006406834352,0
abl1_decoy_006131,True,False,0.0,20.16137688601649,0
abl1_decoy_006132,False,False,,,0
abl1_decoy_006133,True,False,0.0,21.94596907406916,0
abl1_decoy_006134,True,False,0.0,12.243714497651437,7
abl1_decoy_006135,True,False,0.0,4.067565258234955,5
abl1_decoy_006136,True,False,0.0,5.680706932240036,0
abl1_decoy_006137,True,False,0.0,10.030644355174791,0
abl1_decoy_006138,True,False,0.12121212121212122,2.552190231938051,2
abl1_decoy_006139,True,False,0.0,5.3029620194755305,2
abl1_decoy_006140,True,False,0.0,15.420929456423824,2
abl1_decoy_006141,True,False,0.0,21.53168024841536,0
abl1_decoy_006142,True,False,0.0,7.5916140088916535,0
abl1_decoy_006143,True,False,0.0,11.730907460635773,0
abl1_decoy_006144,True,True,0.9444444444444444,0.9301179710122799,4
abl1_decoy_006145,True,False,0.0,9.663182799678376,8
abl1_decoy_006146,True,False,0.0,8.015845391473068,1
abl1_decoy_006147,True,True,1.0,0.8912471262225755,5
abl1_decoy_006148,True,False,0.0,8.041169319197301,1
abl1_decoy_006149,True,False,0.0,16.27973486761993,0
abl1_decoy_006150,True,False,0.0,21.864877605420066,2
abl1_decoy_006151,True,False,0.058823529411764705,3.3618944480753705,3
abl1_decoy_006152,True,False,0.0,7.796096113440368,2
abl1_decoy_006153,True,True,0.8709677419354839,1.85833573392969,1
abl1_decoy_006154,True,False,0.0,5.2853611522771065,3
abl1_decoy_006155,True,False,0.0,9.511835846985587,0
abl1_decoy_006156,True,True,0.8709677419354839,1.0298769149757636,7
abl1_decoy_006157,True,True,0.9705882352941176,1.231113012684051,4
abl1_decoy_006158,True,True,0.875,2.0655041830023,0
abl1_decoy_006159,True,False,0.0,8.48179747753977,0
abl1_decoy_006160,True,False,0.0,7.495676563192944,2
abl1_decoy_006161,True,False,0.0,22.667201402246377,0
abl1_decoy_006162,True,False,0.0,4.186034671380542,3
abl1_decoy_006163,True,True,1.0,1.395619701064728,6
abl1_decoy_006164,True,False,0.0,7.610668540279494,2
abl1_decoy_006165,True,False,0.06451612903225806,3.588327596527384,1
abl1_decoy_006166,True,False,0.0,4.257222800136258,1
abl1_decoy_006167,True,False,0.0,4.943585752265251,0
abl1_decoy_006168,True,False,0.0,4.170863912908212,5
abl1_decoy_006169,True,True,0.96875,1.3983494627595778,3
abl1_decoy_006170,True,False,0.0,8.45830111192549,1
abl1_decoy_006171,True,False,0.0,22.586473614311732,0
abl1_decoy_006172,True,False,0.0,7.771911912779248,1
abl1_decoy_006173,True,False,0.0,21.809489774866353,1
abl1_decoy_006174,True,False,0.0,7.890401262293321,1
abl1_decoy_006175,True,False,0.0,5.637230125691161,0
abl1_decoy_006176,True,True,0.8857142857142857,2.1856806308333336,0
abl1_decoy_006177,True,False,0.0,7.054978586785363,0
abl1_decoy_006178,True,False,0.02631578947368421,3.34166640016624,7
abl1_decoy_006179,True,False,0.0,7.292629172664683,1
abl1_decoy_006180,True,False,0.0,4.0932335408573985,0
abl1_decoy_006181,True,True,0.9722222222222222,1.0133007302869181,6
abl1_decoy_006182,True,False,0.0,18.853672092194667,1
abl1_decoy_006183,True,True,0.8333333333333334,1.9829732222095195,1
abl1_decoy_006184,True,True,0.6571428571428571,2.7771022415460322,0
abl1_decoy_006185,True,False,0.0,7.634553612360057,3
abl1_decoy_006186,True,False,0.0,4.070751566971385,0
abl1_decoy_006187,True,False,0.0,24.193897555168743,1
abl1_decoy_006188,True,False,0.0,8.411438600501105,3
abl1_decoy_006189,True,False,0.0,4.167066776522786,3
abl1_decoy_006190,False,False,,,0
abl1_decoy_006191,True,True,0.9142857142857143,0.952634095547707,3
abl1_decoy_006192,True,False,0.0,8.664981826870727,0
abl1_decoy_006193,True,False,0.10810810810810811,2.6324736200007783,0
abl1_decoy_006194,True,False,0.0,6.039403141039684,3
abl1_decoy_006195,True,False,0.0,4.342057804774138,7
abl1_decoy_006196,True,False,0.0,7.193075549443368,6
abl1_decoy_006197,True,False,0.0,7.9376883265847615,0
abl1_decoy_006198,True,False,0.0,5.085855336125872,1
abl1_decoy_006199,True,False,0.0,4.199184736350614,1
abl1_decoy_006200,True,False,0.0,5.792831940424303,10
abl1_decoy_006201,True,False,0.0,7.668705535486418,1
abl1_decoy_006202,True,False,0.0,8.068574556884258,1
abl1_decoy_006203,True,False,0.0,6.7954070437318155,2
abl1_decoy_006204,True,False,0.0,22.594537743003283,0
abl1_decoy_006205,True,False,0.0,7.231600507494868,2
abl1_decoy_006206,True,True,0.9142857142857143,2.3034023769198466,0
abl1_decoy_006207,True,False,0.0,5.21454197796892,12
abl1_decoy_006208,True,False,0.0,7.3127307874692065,0
abl1_decoy_006209,True,False,0.0,4.13609422160569,3
abl1_decoy_006210,True,False,0.0,5.463962661841679,2
abl1_decoy_006211,True,True,0.972972972972973,0.5442624458843374,6
abl1_decoy_006212,True,True,0.9714285714285714,1.4068928068619866,3
abl1_decoy_006213,True,True,0.8285714285714286,0.9458362490410263,2
abl1_decoy_006214,True,False,0.0,5.6778751782687165,2
abl1_decoy_006215,True,False,0.0,20.34333593636993,4
abl1_decoy_006216,True,False,0.0,20.606089518635017,3
abl1_decoy_006217,True,False,0.05405405405405406,3.228405795435264,2
abl1_decoy_006218,True,False,0.0,4.414590343395411,2
abl1_decoy_006219,True,True,0.9473684210526315,1.2586923730602326,5
abl1_decoy_006220,True,False,0.05714285714285714,3.3869850221103714,2
abl1_decoy_006221,True,False,0.0,22.231298361769156,1
abl1_decoy_006222,True,False,0.0,21.898703220282243,0
abl1_decoy_006223,True,False,0.0,5.854251867659949,0
abl1_decoy_006224,True,True,0.696969696969697,2.127767198262065,0
abl1_decoy_006225,True,False,0.0,7.714624032964926,2
abl1_decoy_006226,True,False,0.0,4.724547492617679,15
abl1_decoy_006227,True,False,0.0,21.923787452217283,0
abl1_decoy_006228,True,True,0.9393939393939394,0.7396776054471298,5
abl1_decoy_006229,True,False,0.0,8.721328307087173,0
abl1_decoy_006230,True,False,0.0,8.044844089228828,2
abl1_decoy_006231,True,False,0.08823529411764706,3.184796081384174,4
abl1_decoy_006232,True,True,0.9375,2.340221882642755,1
abl1_decoy_006233,True,True,0.9117647058823529,0.9062748093155851,1
abl1_decoy_006234,True,True,0.96875,1.9628988588309906,1
abl1_decoy_006235,True,False,0.0,21.995790085605016,0
abl1_decoy_006236,True,False,0.0,7.539510234756631,1
abl1_decoy_006237,True,False,0.0,4.619096636789491,1
abl1_decoy_006238,True,False,0.0,7.574815721850931,0
abl1_decoy_006239,True,False,0.0,7.8745837788419015,0
abl1_decoy_006240,True,False,0.0,8.258729394404444,0
abl1_decoy_006241,True,False,0.0,7.890176701443383,0
abl1_decoy_006242,True,False,0.0,7.7650024655501575,4
abl1_decoy_006243,True,False,0.0,14.01938007010296,0
abl1_decoy_006244,True,True,0.8529411764705882,1.816952982330583,2
abl1_decoy_006245,True,False,0.0,4.433819695251487,1
abl1_decoy_006246,True,True,0.8529411764705882,1.586915423077109,1
abl1_decoy_006247,True,False,0.0,8.559959029107558,0
abl1_decoy_006248,True,False,0.0,5.2682404823622075,3
abl1_decoy_006249,True,False,0.0,4.14067214471274,2
abl1_decoy_006250,True,False,0.0,8.807453410038567,1
abl1_decoy_006251,True,True,0.8611111111111112,0.7094000704820936,8
abl1_decoy_006252,True,False,0.0,4.565223999980725,5
abl1_decoy_006253,True,True,0.9705882352941176,0.8415902387741907,2
abl1_decoy_006254,True,False,0.0,7.141378072193068,1
abl1_decoy_006255,True,True,0.8235294117647058,1.9505635724067025,1
abl1_decoy_006256,True,True,0.8857142857142857,1.7889860983249704,3
abl1_decoy_006257,True,True,0.9696969696969697,0.7316726112135117,2
abl1_decoy_006258,True,False,0.0,22.263430798059854,0
abl1_decoy_006259,True,True,1.0,1.3155953557230275,3
abl1_decoy_006260,True,False,0.0,5.501164756667445,0
abl1_decoy_006261,True,True,0.8529411764705882,1.9419813825060215,1
abl1_decoy_006262,True,False,0.0,6.437024328833937,1
abl1_decoy_006263,True,False,0.0,4.461856678558825,3
abl1_decoy_006264,True,False,0.0,22.16206682374187,0
abl1_decoy_006265,True,False,0.1111111111111111,1.9246968228788635,4
abl1_decoy_006266,True,False,0.0,8.486174499737794,3
abl1_decoy_006267,True,True,0.9411764705882353,0.4544762370025512,5
abl1_decoy_006268,True,True,1.0,2.210777250199577,0
abl1_decoy_006269,True,True,0.90625,1.7758816655396856,1
abl1_decoy_006270,True,False,0.0,5.082898459540579,3
abl1_decoy_006271,True,False,0.0,10.721477271812871,0
abl1_decoy_006272,True,False,0.0,5.278580598986815,3
abl1_decoy_006273,True,False,0.0,6.81480011152198,1
abl1_decoy_006274,True,False,0.0,8.776815092617596,1
abl1_decoy_006275,True,True,0.8571428571428571,1.9343553086235226,2
abl1_decoy_006276,True,False,0.05555555555555555,3.164052643367362,1
abl1_decoy_006277,True,False,0.0,4.093722751970388,4
abl1_decoy_006278,True,False,0.0,24.496798837807358,0
abl1_decoy_006279,True,False,0.0,4.80395647461548,1
abl1_decoy_006280,True,True,0.7352941176470589,1.8041016074489808,1
abl1_decoy_006281,True,False,0.0,4.883981589850641,3
abl1_decoy_006282,True,False,0.0,4.24074381447406,3
abl1_decoy_006283,True,True,0.9444444444444444,2.03573860306278,0
abl1_decoy_006284,True,False,0.0,8.162474633344965,2
abl1_decoy_006285,True,False,0.0,8.138834506242281,1
abl1_decoy_006286,True,False,0.0,6.721250862004779,1
abl1_decoy_006287,True,False,0.0,5.093035607572363,1
abl1_decoy_006288,True,False,0.0,7.796194616606232,0
abl1_decoy_006289,True,False,0.0,5.39026493783005,3
abl1_decoy_006290,True,False,0.0,4.502488292044745,1
abl1_decoy_006291,True,False,0.0,7.869997958068349,1
abl1_decoy_006292,True,False,0.0,22.0461579952154,0
abl1_decoy_006293,True,False,0.0625,3.148225838468391,1
abl1_decoy_006294,True,False,0.0,23.620305861906196,0
abl1_decoy_006295,True,False,0.0,8.667584900651391,6
abl1_decoy_006296,True,False,0.0,8.975862639880358,1
abl1_decoy_006297,True,False,0.0,4.227295883895521,0
abl1_decoy_006298,True,True,0.8055555555555556,0.6687474635465908,12
abl1_decoy_006299,True,True,0.9705882352941176,0.887583427064746,7
abl1_decoy_006300,True,False,0.0,21.204215664343725,1
abl1_decoy_006301,True,False,0.0,4.800782921566023,9
abl1_decoy_006302,True,False,0.0,6.816533897810529,2
abl1_decoy_006303,True,True,0.9142857142857143,1.4299871642780564,2
abl1_decoy_006304,True,False,0.0,19.632575524877012,0
abl1_decoy_006305,True,True,0.967741935483871,1.0207901155477561,12
abl1_decoy_006306,True,True,0.8108108108108109,1.3219991906200244,2
abl1_decoy_006307,True,False,0.0,7.341880564269621,0
abl1_decoy_006308,True,False,0.0,5.741916505836704,3
abl1_decoy_006309,True,False,0.17142857142857143,1.7849775376737915,2
abl1_decoy_006310,True,False,0.03125,3.4882339786774623,1
abl1_decoy_006311,True,False,0.0,5.069379657315082,1
abl1_decoy_006312,True,False,0.0,4.505614582939824,4
abl1_decoy_006313,True,True,1.0,1.65299805202547,4
abl1_decoy_006314,True,False,0.17142857142857143,1.2078754281795765,5
abl1_decoy_006315,True,False,0.0,10.577490833841457,0
abl1_decoy_006316,True,False,0.05555555555555555,3.589536361426083,3
abl1_decoy_006317,True,False,0.0,6.530938258014693,6
abl1_decoy_006318,True,False,0.0,5.039018764600901,3
abl1_decoy_006319,True,True,0.9666666666666667,1.6027196417340133,3
abl1_decoy_006320,True,False,0.0,6.510172972356418,5
abl1_decoy_006321,True,True,0.9090909090909091,0.8684043355488262,8
abl1_decoy_006322,True,True,0.9722222222222222,1.6639690922610328,3
abl1_decoy_006323,True,False,0.0,7.634070851780193,0
abl1_decoy_006324,True,True,1.0,1.9450228044935618,1
abl1_decoy_006325,True,False,0.0,7.730930843048591,1
abl1_decoy_006326,True,False,0.0,4.589451008563008,0
abl1_decoy_006327,True,True,0.9210526315789473,0.6419328157992867,3
abl1_decoy_006328,True,False,0.0,5.325464988148922,0
abl1_decoy_006329,True,False,0.0,7.3210669905417465,1
abl1_decoy_006330,True,False,0.0,5.967002934472212,3
abl1_decoy_006331,True,False,0.02857142857142857,3.7095552684924358,0
abl1_decoy_006332,True,True,0.972972972972973,0.9803112872960311,8
abl1_decoy_006333,True,False,0.0,6.868985608516006,2
abl1_decoy_006334,True,True,1.0,1.5019671268040449,6
abl1_decoy_006335,True,False,0.65625,1.2919822986403486,15
abl1_decoy_006336,True,False,0.0,15.897197015197365,0
abl1_decoy_006337,True,True,0.8125,2.238765697879079,0
abl1_decoy_006338,True,False,0.0,12.672298199221798,1
abl1_decoy_006339,True,False,0.8181818181818182,2.1624663257493735,1
abl1_decoy_006340,True,True,0.8888888888888888,0.6559234254087882,4
abl1_decoy_006341,True,False,0.0,6.587061761514006,1
abl1_decoy_006342,True,True,1.0,0.42787049442559044,6
abl1_decoy_006343,True,False,0.0,4.620112540837072,2
abl1_decoy_006344,True,True,0.8571428571428571,2.1253051475023534,0
abl1_decoy_006345,True,False,0.0,5.000836823972564,1
abl1_decoy_006346,True,False,0.0,5.708642307063914,0
abl1_decoy_006347,True,False,0.0,4.982434637805096,5
abl1_decoy_006348,True,False,0.0,5.483379474375268,2
abl1_decoy_006349,True,False,0.027777777777777776,3.9978548685513835,1
abl1_decoy_006350,True,False,0.0,4.426142184792531,3
abl1_decoy_006351,True,False,0.05555555555555555,3.493265999032994,1
abl1_decoy_006352,True,True,0.9354838709677419,2.068462902737199,0
abl1_decoy_006353,True,False,0.0,22.104976272776227,4
abl1_decoy_006354,True,False,0.0,5.808454123947265,1
abl1_decoy_006355,True,True,0.8,2.0686653595978246,0
abl1_decoy_006356,True,False,0.0,6.002404845559819,1
abl1_decoy_006357,True,True,0.9714285714285714,1.709392234099593,2
abl1_decoy_006358,True,True,0.9117647058823529,1.5429409872059272,4
abl1_decoy_006359,True,True,0.9666666666666667,2.1547197752840157,0
abl1_decoy_006360,True,True,0.9393939393939394,1.2615345377753233,2
abl1_decoy_006361,True,True,0.9393939393939394,0.5352037462499668,5
abl1_decoy_006362,True,False,0.0,7.872958090197101,0
abl1_decoy_006363,True,False,0.0,6.143884051640296,7
abl1_decoy_006364,True,True,0.9117647058823529,0.5652848308596286,6
abl1_decoy_006365,True,False,0.0,7.50842065483814,1
abl1_decoy_006366,True,False,0.0,6.739102291106731,0
abl1_decoy_006367,True,True,0.8484848484848485,2.52035954974682,0
abl1_decoy_006368,True,True,0.8529411764705882,2.3357824684674733,0
abl1_decoy_006369,True,True,0.8285714285714286,1.5723800367595602,1
abl1_decoy_006370,True,True,1.0,1.1399135098769564,6
abl1_decoy_006371,True,False,0.0,8.237513803326827,0
abl1_decoy_006372,True,True,0.9333333333333333,1.7887521516409142,1
abl1_decoy_006373,True,False,0.0,5.830771160832846,2
abl1_decoy_006374,True,True,0.9310344827586207,1.650543104556801,1
abl1_decoy_006375,True,True,0.9629629629629629,2.1865864652466844,0
abl1_decoy_006376,True,True,0.9629629629629629,1.8835090920937976,1
abl1_decoy_006377,True,False,0.0,5.158175418692155,1
abl1_decoy_006378,True,True,0.9130434782608695,2.288262873884904,0
abl1_decoy_006379,True,False,0.0,8.484534132761798,0
abl1_decoy_006380,True,False,0.0,11.051715527464504,7
abl1_decoy_006381,True,False,0.0,6.077489498962543,7
abl1_decoy_006382,True,True,1.0,1.4288042763093898,4
abl1_decoy_006383,True,False,0.0,5.809379933349169,2
abl1_decoy_006384,True,True,0.9666666666666667,1.8140283487310778,2
abl1_decoy_006385,True,False,0.04,3.8506949372808013,2
abl1_decoy_006386,True,False,0.0,7.68030698084393,1
abl1_decoy_006387,True,True,0.9642857142857143,1.6563737682057154,5
abl1_decoy_006388,True,True,1.0,1.4748619765930644,3
abl1_decoy_006389,True,True,1.0,0.46767763470150875,3
abl1_decoy_006390,True,False,0.0,7.767737568301338,0
abl1_decoy_006391,True,False,0.0,4.957307327572096,2
abl1_decoy_006392,True,False,0.0,6.151267128811754,1
abl1_decoy_006393,True,False,0.0,5.9472061676050885,5
abl1_decoy_006394,True,True,1.0,1.1124108458658601,2
abl1_decoy_006395,True,False,0.0,4.356182839367511,1
abl1_decoy_006396,True,True,0.9565217391304348,1.9213889064944674,2
abl1_decoy_006397,True,True,1.0,1.4076585523485445,2
abl1_decoy_006398,True,False,0.03333333333333333,3.4417412758660397,1
abl1_decoy_006399,True,False,0.0,9.470075001814926,1
abl1_decoy_006400,True,True,0.9333333333333333,1.7497879557249219,2
abl1_decoy_006401,True,True,0.9032258064516129,1.3122388121070026,4
abl1_decoy_006402,True,False,0.0,6.186371181880375,0
abl1_decoy_006403,True,True,0.9090909090909091,2.1677389741387225,0
abl1_decoy_006404,True,True,0.96,1.7079754389334756,2
abl1_decoy_006405,True,False,0.0,7.721642794768481,0
abl1_decoy_006406,True,True,0.8461538461538461,0.34923891535738105,3
abl1_decoy_006407,True,False,0.0,22.765369564757783,0
abl1_decoy_006408,True,True,0.8928571428571429,1.8357860033239157,1
abl1_decoy_006409,True,True,0.896551724137931,0.6821512295671678,6
abl1_decoy_006410,True,True,0.8620689655172413,1.3483373502206342,3
abl1_decoy_006411,True,True,0.9333333333333333,1.9492336545422162,2
abl1_decoy_006412,True,False,0.0,8.047785535785605,1
abl1_decoy_006413,True,True,0.9,2.026852268913548,0
abl1_decoy_006414,True,False,0.0,4.943288646235419,1
abl1_decoy_006415,True,False,0.0,9.167275134411533,1
abl1_decoy_006416,True,True,1.0,1.399656118480536,3
abl1_decoy_006417,True,False,0.0967741935483871,2.080705123269513,0
abl1_decoy_006418,True,True,1.0,2.194244083961489,0
abl1_decoy_006419,True,False,0.0,6.311656742092365,1
abl1_decoy_006420,True,True,0.9285714285714286,2.092243434689185,0
abl1_decoy_006421,True,True,1.0,1.8751318753623707,2
abl1_decoy_006422,True,True,0.896551724137931,1.377664429387651,1
abl1_decoy_006423,True,False,0.0,4.42022464248142,2
abl1_decoy_006424,False,False,,,0
abl1_decoy_006425,True,False,0.0,21.98233037396172,0
abl1_decoy_006426,True,True,1.0,1.2883052200468639,2
abl1_decoy_006427,True,True,1.0,2.0680599145092473,0
abl1_decoy_006428,True,False,0.0,4.710966687422019,1
abl1_decoy_006429,True,False,0.0,22.45602965218919,0
abl1_decoy_006430,True,False,0.0,5.606689143335842,7
abl1_decoy_006431,True,False,0.0,6.042457563773205,7
abl1_decoy_006432,True,False,0.0,6.3128635705201175,2
abl1_decoy_006433,True,False,0.0,6.268518760440938,0
abl1_decoy_006434,True,False,0.0,5.418594544713603,2
abl1_decoy_006435,True,False,0.0,6.295467138346447,6
abl1_decoy_006436,True,True,1.0,1.9441319168204612,2
abl1_decoy_006437,True,False,0.0,5.910915090745255,3
abl1_decoy_006438,True,False,0.0,6.728505975326174,10
abl1_decoy_006439,True,True,0.9736842105263158,1.060922881268944,8
abl1_decoy_006440,True,False,0.0,5.077179191243894,0
abl1_decoy_006441,True,True,0.7105263157894737,1.8973657238392394,1
abl1_decoy_006442,True,False,0.42857142857142855,0.8482134695935949,7
abl1_decoy_006443,True,False,0.0,5.393114555616263,1
abl1_decoy_006444,True,False,0.0,17.695184326251024,0
abl1_decoy_006445,True,True,0.9166666666666666,1.4937595154508643,6
abl1_decoy_006446,True,False,0.0,15.151187992035473,0
abl1_decoy_006447,True,False,0.0,6.440953865694116,2
abl1_decoy_006448,True,False,0.0,7.668904525419522,3
abl1_decoy_006449,True,False,0.0,21.742694537936185,0
abl1_decoy_006450,True,False,0.0,6.359084233598419,5
abl1_decoy_006451,True,False,0.0,7.40852082672378,2
abl1_decoy_006452,True,False,0.0,4.848574253324371,4
abl1_decoy_006453,True,False,0.0,4.189857641973055,1
abl1_decoy_006454,True,True,0.8857142857142857,2.3821274231241283,1
abl1_decoy_006455,True,False,0.0,21.389975651692545,0
abl1_decoy_006456,True,False,0.0,4.084735298645432,5
abl1_decoy_006457,True,False,0.0,10.011602921610505,0
abl1_decoy_006458,True,True,0.8157894736842105,1.403672073527147,2
abl1_decoy_006459,True,False,0.0,6.084273410194515,8
abl1_decoy_006460,True,False,0.05263157894736842,3.3737994220166674,0
abl1_decoy_006461,True,True,0.972972972972973,0.29063812551005724,8
abl1_decoy_006462,True,True,0.9117647058823529,1.9825822479786308,1
abl1_decoy_006463,True,False,0.02631578947368421,3.946053897249758,0
abl1_decoy_006464,True,False,0.0,10.929190711576041,3
abl1_decoy_006465,True,False,0.027777777777777776,3.999710550777393,8
abl1_decoy_006466,True,False,0.0,21.78628374023436,0
abl1_decoy_006467,True,True,0.9444444444444444,1.4418522462443946,3
abl1_decoy_006468,True,True,0.9459459459459459,1.7439323410040892,10
abl1_decoy_006469,True,False,0.0,5.692548000675971,0
abl1_decoy_006470,True,True,0.972972972972973,1.033020987202099,4
abl1_decoy_006471,True,False,0.030303030303030304,3.7462327423693242,2
abl1_decoy_006472,True,False,0.0,5.163305970015721,2
abl1_decoy_006473,True,False,0.0,13.090167411458111,0
abl1_decoy_006474,True,False,0.0,5.9826364539390156,1
abl1_decoy_006475,True,False,0.02564102564102564,3.993954715567015,5
abl1_decoy_006476,True,True,1.0,0.6061350427091308,4
abl1_decoy_006477,False,False,,,0
abl1_decoy_006478,True,False,0.0,4.849694652243581,2
abl1_decoy_006479,True,False,0.0,8.125678062783438,6
abl1_decoy_006480,True,True,0.9210526315789473,0.4729584654068472,9
abl1_decoy_006481,True,False,0.0,4.374029448917781,0
abl1_decoy_006482,True,True,0.9743589743589743,0.9965581719096979,9
abl1_decoy_006483,True,False,0.0,9.064777112538398,5
abl1_decoy_006484,True,True,0.9459459459459459,1.1996456601847059,3
abl1_decoy_006485,True,False,0.0,21.387228773733167,0
abl1_decoy_006486,True,False,0.0,5.18585244776594,0
abl1_decoy_006487,True,False,0.0,10.95323637652361,0
abl1_decoy_006488,True,True,0.9473684210526315,0.37261987332937424,5
abl1_decoy_006489,True,False,0.0,24.168974715117724,0
