target,ligand_id,label,success,status,confidence,pocket_in,frac_atoms_within_4A,min_dist_to_pocket_A,COMdist_A,clash_count
abl1,abl1_decoy_004279,0,1,ok,-1.43,True,0.8695652173913043,2.12314341955507,0.5455653796200244,0
abl1,abl1_decoy_004280,0,1,ok,-0.18,True,0.7307692307692307,2.8541709444250185,3.3654091210993053,0
abl1,abl1_decoy_004281,0,1,ok,-2.53,False,0.0,8.19022328938595,17.955033590379617,0
abl1,abl1_decoy_004282,0,1,ok,-3.43,False,0.0,8.599350255106488,18.47082029847719,1
abl1,abl1_decoy_004283,0,1,ok,-2.21,False,0.1538461538461538,3.0709448985613537,13.369033831602996,1
abl1,abl1_decoy_004284,0,1,ok,-3.6,False,0.0,6.150925612458664,16.649576305989903,8
abl1,abl1_decoy_004285,0,1,ok,-2.13,False,0.0,7.812297599298172,17.559250939846077,2
abl1,abl1_decoy_004286,0,1,ok,-2.32,False,0.0,22.289673266560005,35.53299400212753,0
abl1,abl1_decoy_004287,0,1,ok,-2.85,False,0.0,6.348780143460632,17.0856527988727,0
abl1,abl1_decoy_004288,0,1,ok,-2.37,False,0.0,12.877376040172155,23.728700488846677,4
abl1,abl1_decoy_004289,0,1,ok,-0.98,True,0.92,2.2797513219647447,1.1901803961488249,0
abl1,abl1_decoy_004290,0,1,ok,-2.36,False,0.0,17.19616754803232,31.535004790201288,0
abl1,abl1_decoy_004291,0,1,ok,-3.96,False,0.0,16.65916187237521,31.028990917951223,0
abl1,abl1_decoy_004292,0,1,ok,-2.98,False,0.0,5.941389033719305,21.260937089904477,5
abl1,abl1_decoy_004293,0,1,ok,-1.98,False,0.0333333333333333,3.731246366832402,19.44090588325347,3
abl1,abl1_decoy_004294,0,1,ok,-2.23,True,0.75,0.9816640667764096,7.724556916531996,4
abl1,abl1_decoy_004295,0,1,ok,-2.57,False,0.0,5.659684758888961,16.607109905573655,2
abl1,abl1_decoy_004296,0,1,ok,-1.88,False,0.0,15.424209642636477,30.885064992578027,1
abl1,abl1_decoy_004297,0,1,ok,-1.84,False,0.0,8.146488509781376,18.42202656319109,0
abl1,abl1_decoy_004298,0,1,ok,-3.57,False,0.0,5.86521197400401,17.805268390856885,4
abl1,abl1_decoy_004299,0,1,ok,-3.36,False,0.0,6.613667207382,17.362584145899415,6
abl1,abl1_decoy_004300,0,1,ok,-1.7,True,0.9285714285714286,0.402935081619859,2.4152398406193907,2
abl1,abl1_decoy_004301,0,1,ok,-1.8,False,0.0,4.04339826631016,21.843043000304693,1
abl1,abl1_decoy_004302,0,1,ok,-3.45,True,1.0,1.0337765716052958,1.2507758013549402,6
abl1,abl1_decoy_004303,0,1,ok,-0.44,True,0.8928571428571429,2.872351562744365,1.91852285446852,0
abl1,abl1_decoy_004304,0,1,ok,-0.11,True,0.9615384615384616,2.521722399472234,0.6779467433706332,0
abl1,abl1_decoy_004305,0,1,ok,-3.23,False,0.0,4.729338442107943,18.869060175599003,5
abl1,abl1_decoy_004306,0,1,ok,-3.03,False,0.0,8.297332133282362,20.750045690889586,3
abl1,abl1_decoy_004307,0,1,ok,-3.13,False,0.0,8.214668313450034,17.625638046886962,0
abl1,abl1_decoy_004308,0,1,ok,-3.14,False,0.0,6.765500662183103,17.179988092622516,5
abl1,abl1_decoy_004309,0,1,ok,-2.67,False,0.0,5.95040713985186,15.473716226631543,1
abl1,abl1_decoy_004310,0,1,ok,-3.45,False,0.0,6.541617671493803,20.54085295125346,4
abl1,abl1_decoy_004311,0,1,ok,-2.16,False,0.0,22.43322554671976,36.61752769992595,0
abl1,abl1_decoy_004312,0,1,ok,-2.74,False,0.0,8.573634623658743,17.94999870212215,0
abl1,abl1_decoy_004313,0,1,ok,-1.88,True,0.935483870967742,1.8937064186404395,1.0058982484835337,1
abl1,abl1_decoy_004314,0,1,ok,-2.93,False,0.0,5.931785871050977,19.79598381668693,3
abl1,abl1_decoy_004315,0,1,ok,-3.18,False,0.0,21.70309313093412,36.70703236040093,1
abl1,abl1_decoy_004316,0,1,ok,-1.65,False,0.0,5.129560808685283,20.25256440524036,2
abl1,abl1_decoy_004317,0,1,ok,-3.54,False,0.0,22.651116428556016,33.2250752739683,0
abl1,abl1_decoy_004318,0,1,ok,-2.07,False,0.0,7.586139575568063,16.642432023208652,0
abl1,abl1_decoy_004319,0,1,ok,-1.39,False,0.0,4.523209803889268,20.487486165689,0
abl1,abl1_decoy_004320,0,1,ok,-1.86,False,0.0,5.680431667575977,19.320015935938564,2
abl1,abl1_decoy_004321,0,1,ok,-0.61,True,0.88,2.5738751251760434,0.462079559150473,0
abl1,abl1_decoy_004322,0,1,ok,-1.96,False,0.0,5.277771250253273,19.83139998731393,5
abl1,abl1_decoy_004323,0,1,ok,-3.55,False,0.0,6.938503715499473,17.78121086443973,1
abl1,abl1_decoy_004324,0,1,ok,-1.07,True,0.9,2.4880149738295376,3.3222610612160035,0
abl1,abl1_decoy_004325,0,1,ok,-1.96,False,0.0,5.295083743435982,18.919288427565945,3
abl1,abl1_decoy_004326,0,1,ok,-3.04,False,0.0,5.554423244586245,18.238248341714865,3
abl1,abl1_decoy_004327,0,1,ok,-1.71,True,0.9310344827586208,1.936352222608272,0.6968086490143899,1
abl1,abl1_decoy_004328,0,0,no_rank1,,False,,,,0
abl1,abl1_decoy_004329,0,1,ok,-2.7,False,0.0,7.366921805611895,18.683511384544705,3
abl1,abl1_decoy_004330,0,1,ok,-1.74,True,0.9310344827586208,1.9202746834762985,0.8376423727069355,1
abl1,abl1_decoy_004331,0,1,ok,-0.43,True,0.9285714285714286,1.9372244810553072,0.8062406025725386,1
abl1,abl1_decoy_004332,0,1,ok,-2.04,False,0.0,8.563951427933254,25.362276286310564,3
abl1,abl1_decoy_004333,0,1,ok,-4.43,False,0.0,5.856910148704691,16.71310474004386,5
abl1,abl1_decoy_004334,0,1,ok,-3.08,False,0.0,15.317721575025445,30.931028053949213,0
abl1,abl1_decoy_004335,0,1,ok,-2.38,False,0.0714285714285714,3.831132737194053,18.35700153169661,0
abl1,abl1_decoy_004336,0,1,ok,-4.19,False,0.0,4.928219078937138,19.66631037771684,9
abl1,abl1_decoy_004337,0,1,ok,-2.9,False,0.0,6.051557395414835,17.94722006070428,1
abl1,abl1_decoy_004338,0,1,ok,-1.85,False,0.0,4.446629630405482,14.849511566495451,0
abl1,abl1_decoy_004339,0,1,ok,-1.36,False,0.0,7.791513010962635,19.74549006464932,3
abl1,abl1_decoy_004340,0,1,ok,-3.29,False,0.1034482758620689,3.334706988627336,13.352120979989683,0
abl1,abl1_decoy_004341,0,1,ok,-3.11,True,1.0,0.9351598205654478,2.671621724993672,12
abl1,abl1_decoy_004342,0,1,ok,-0.85,True,0.9655172413793104,1.7971259304789975,1.198780954966542,1
abl1,abl1_decoy_004343,0,1,ok,-1.28,False,0.0,14.1272994793768,29.20293661536494,0
abl1,abl1_decoy_004344,0,1,ok,-1.96,False,0.0,8.42960056823572,18.16133738760596,0
abl1,abl1_decoy_004345,0,1,ok,-3.61,False,0.0,5.165456403842742,23.23420140879053,6
abl1,abl1_decoy_004346,0,1,ok,-2.85,False,0.0,7.000400806382446,17.33940187017958,1
abl1,abl1_decoy_004347,0,1,ok,-4.2,False,0.0,5.872954372375117,19.157571976735703,4
abl1,abl1_decoy_004348,0,1,ok,-1.87,False,0.0,18.857615589994406,32.97966477176221,1
abl1,abl1_decoy_004349,0,1,ok,-1.75,False,0.0571428571428571,2.688565279103335,20.078851698262245,2
abl1,abl1_decoy_004350,0,1,ok,-1.82,True,0.9696969696969696,1.741750183005589,0.8497036346383197,2
abl1,abl1_decoy_004351,0,1,ok,-3.08,False,0.0,4.640326488513497,22.83972276757084,3
abl1,abl1_decoy_004352,0,1,ok,-2.0,True,0.8709677419354839,1.969241402164804,3.8883799020665126,1
abl1,abl1_decoy_004353,0,1,ok,-2.01,False,0.0,23.493790918878968,36.402726214520015,1
abl1,abl1_decoy_004354,0,0,no_rank1,,False,,,,0
abl1,abl1_decoy_004355,0,1,ok,-1.92,False,0.0,9.295752568243197,21.699720232242136,0
abl1,abl1_decoy_004356,0,1,ok,-0.97,True,0.8,1.851488147410077,2.7803603287261343,1
abl1,abl1_decoy_004357,0,1,ok,-2.68,False,0.0,7.550571467776463,20.54301911408611,4
abl1,abl1_decoy_004358,0,1,ok,-2.21,False,0.0,4.608816326346712,21.073292090061933,4
abl1,abl1_decoy_004359,0,1,ok,-2.94,False,0.03125,3.587552370349457,16.248591607013417,1
abl1,abl1_decoy_004360,0,1,ok,-1.52,True,0.9090909090909092,1.758255627034932,0.8971182844704831,1
abl1,abl1_decoy_004361,0,1,ok,-2.14,False,0.03125,3.810328674799591,17.41579635849187,4
abl1,abl1_decoy_004362,0,1,ok,-3.4,False,0.0,6.71797171920216,25.560521543794344,7
abl1,abl1_decoy_004363,0,1,ok,-2.74,True,0.90625,1.068214215408127,2.0607794998646582,6
abl1,abl1_decoy_004364,0,1,ok,-2.46,False,0.0,21.485544694282243,34.94172955420474,2
abl1,abl1_decoy_004365,0,1,ok,-2.66,False,0.0,16.5920458443195,33.00887266337093,0
abl1,abl1_decoy_004366,0,1,ok,-2.47,False,0.0,5.602544355915443,23.417489656735125,0
abl1,abl1_decoy_004367,0,1,ok,-1.82,False,0.0303030303030303,3.491594960759336,18.781326595616285,1
abl1,abl1_decoy_004368,0,1,ok,-1.43,True,0.8235294117647058,1.983967925647993,3.081460514540987,1
abl1,abl1_decoy_004369,0,1,ok,-3.58,False,0.0,6.863785117557222,18.19668248547464,3
abl1,abl1_decoy_004370,0,1,ok,-2.83,False,0.0,8.029620870252845,21.746366918623785,2
abl1,abl1_decoy_004371,0,1,ok,-1.95,True,1.0,0.706167019903929,2.884681863454177,6
abl1,abl1_decoy_004372,0,1,ok,-2.84,False,0.0,8.457162278802507,19.211736551919472,1
abl1,abl1_decoy_004373,0,1,ok,-1.3,False,0.032258064516129,3.5380571405787107,16.937046286738237,0
abl1,abl1_decoy_004374,0,1,ok,-2.46,False,0.0,4.446243062406732,15.976252456742714,0
abl1,abl1_decoy_004375,0,1,ok,-2.18,True,0.9090909090909092,1.2810324312834545,1.6606056701237448,1
abl1,abl1_decoy_004376,0,1,ok,-0.39,True,0.9,1.9010037690651755,0.5011770876742553,1
abl1,abl1_decoy_004377,0,1,ok,-0.45,True,0.9310344827586208,1.366747676054364,0.2831705140017239,1
abl1,abl1_decoy_004378,0,1,ok,-2.2,True,1.0,1.656989984882227,3.969606272198497,6
abl1,abl1_decoy_004379,0,1,ok,-1.73,True,0.9333333333333332,2.1869664149227344,1.7263487864278269,0
abl1,abl1_decoy_004380,0,1,ok,-1.79,False,0.0,5.574718652990481,23.336761206582683,3
abl1,abl1_decoy_004381,0,1,ok,-0.16,True,0.925925925925926,2.518663661547528,0.3395439131634043,0
abl1,abl1_decoy_004382,0,1,ok,-1.8,True,0.8235294117647058,1.4231984752661864,4.4661300439654505,1
abl1,abl1_decoy_004383,0,1,ok,-2.46,False,0.0,8.271649966602794,19.496664124362205,0
abl1,abl1_decoy_004384,0,1,ok,-0.59,True,0.9705882352941176,1.7724157920758898,0.4128711369706559,1
abl1,abl1_decoy_004385,0,1,ok,-2.91,False,0.0,14.29812138079685,29.36287821971088,2
abl1,abl1_decoy_004386,0,1,ok,-2.87,False,0.0,8.134654078693204,19.105986518177343,0
abl1,abl1_decoy_004387,0,1,ok,-1.04,True,0.9393939393939394,2.048489738807592,1.7045604018468077,0
abl1,abl1_decoy_004388,0,1,ok,-0.64,True,0.9090909090909092,2.7056463442216536,1.9426637899415509,0
abl1,abl1_decoy_004389,0,1,ok,-3.0,False,0.0,10.953931169219569,27.911890975140192,4
abl1,abl1_decoy_004390,0,1,ok,-3.04,False,0.0,11.38850717785259,26.62993444643737,1
abl1,abl1_decoy_004391,0,1,ok,-1.27,True,1.0,1.4632755345456974,1.2649592181116922,1
abl1,abl1_decoy_004392,0,1,ok,-1.24,True,0.7428571428571429,1.2820769906678764,2.7616184689863243,1
abl1,abl1_decoy_004393,0,1,ok,-2.53,True,1.0,1.5034659590426371,2.983086815234593,5
abl1,abl1_decoy_004394,0,1,ok,-2.26,True,0.9333333333333332,1.5172074610942303,2.514751441807645,2
abl1,abl1_decoy_004395,0,1,ok,-1.8,False,0.0,4.7773998304517065,19.484235762002896,1
abl1,abl1_decoy_004396,0,1,ok,-2.77,True,0.9655172413793104,1.061843985715416,3.477126495000637,7
abl1,abl1_decoy_004397,0,1,ok,-0.51,True,0.9666666666666668,1.6061231770944622,0.8834522785857695,1
abl1,abl1_decoy_004398,0,1,ok,-2.95,True,0.8235294117647058,1.2776874539573435,3.548559205380408,5
abl1,abl1_decoy_004399,0,1,ok,-3.49,False,0.0,6.639041655992225,18.385021242223434,2
abl1,abl1_decoy_004400,0,1,ok,-3.01,False,0.0,23.06689385483013,33.211760367568644,0
abl1,abl1_decoy_004401,0,1,ok,-1.55,True,0.9375,1.0775149465320657,3.7052012601196447,2
abl1,abl1_decoy_004402,0,1,ok,-1.91,True,0.9375,2.079544195250488,2.31001250606442,0
abl1,abl1_decoy_004403,0,1,ok,-1.5,True,0.9090909090909092,0.9472206817843444,2.442802466523452,3
abl1,abl1_decoy_004404,0,1,ok,-0.01,True,0.8846153846153846,2.4948339523904184,0.4108144246828774,0
abl1,abl1_decoy_004405,0,1,ok,-1.2,True,0.9032258064516128,1.4357517125185684,3.057288395403664,2
abl1,abl1_decoy_004406,0,1,ok,-2.4,False,0.1142857142857142,2.5672931990717385,13.362770540756989,0
abl1,abl1_decoy_004407,0,1,ok,-2.37,False,0.0,6.885954255584332,18.316919183418005,3
abl1,abl1_decoy_004408,0,1,ok,-4.15,True,0.696969696969697,1.7244771526465643,7.105305833752474,1
abl1,abl1_decoy_004409,0,1,ok,-2.52,False,0.0,6.145963479390356,17.225142923552728,6
abl1,abl1_decoy_004410,0,1,ok,-1.46,False,0.1470588235294117,2.650063784138034,16.2635770121086,0
abl1,abl1_decoy_004411,0,1,ok,-2.4,True,1.0,0.5890949753647534,1.448390174769207,4
abl1,abl1_decoy_004412,0,1,ok,-2.16,False,0.0,6.125880628121968,18.728635694851405,5
abl1,abl1_decoy_004413,0,1,ok,-1.27,False,0.0,23.49921792422037,36.38137402799831,0
abl1,abl1_decoy_004414,0,1,ok,-1.54,False,0.0,4.164413949164996,21.515993530566405,3
abl1,abl1_decoy_004415,0,1,ok,-2.16,False,0.0857142857142857,3.5999085474495023,19.09546500036249,3
abl1,abl1_decoy_004416,0,1,ok,-3.72,False,0.0,7.257465432918024,18.69375745451539,3
abl1,abl1_decoy_004417,0,1,ok,-1.64,False,0.0588235294117647,3.666027187569672,20.931856799071,4
abl1,abl1_decoy_004418,0,1,ok,-2.54,False,0.0,7.45356412329028,17.668951593068062,4
abl1,abl1_decoy_004419,0,1,ok,-3.51,False,0.0,21.539190452057387,34.52259907296137,3
abl1,abl1_decoy_004420,0,1,ok,-2.32,False,0.0,9.378514367425153,26.23113526504305,1
abl1,abl1_decoy_004421,0,1,ok,-1.66,False,0.0,4.29882662827893,18.358092198163007,0
abl1,abl1_decoy_004422,0,1,ok,-3.06,False,0.0,19.758418196809178,35.97963317695769,1
abl1,abl1_decoy_004423,0,1,ok,-2.49,False,0.0,7.450866763672533,18.07402287189056,1
abl1,abl1_decoy_004424,0,1,ok,-1.99,True,0.9090909090909092,1.6712889576611214,4.264085457852199,3
abl1,abl1_decoy_004425,0,1,ok,-1.62,False,0.0,4.722003210502932,21.206357398465773,2
abl1,abl1_decoy_004426,0,1,ok,-2.5,True,0.9090909090909092,0.7154320093481978,0.9371786832464988,3
abl1,abl1_decoy_004427,0,1,ok,-2.68,True,1.0,0.9172955576039808,1.1244563820347715,5
abl1,abl1_decoy_004428,0,1,ok,-1.87,False,0.0,4.996868257218716,18.54191893538478,2
abl1,abl1_decoy_004429,0,1,ok,-2.98,False,0.0,6.876288721396158,16.63628140134245,5
abl1,abl1_decoy_004430,0,1,ok,-3.58,False,0.0689655172413793,3.693749385109933,14.573450895505488,0
abl1,abl1_decoy_004431,0,1,ok,-3.0,False,0.0,5.491633514720369,18.74397788770741,2
abl1,abl1_decoy_004432,0,1,ok,-2.42,False,0.2647058823529412,2.688378025873594,17.171736129716862,3
abl1,abl1_decoy_004433,0,1,ok,-2.36,True,0.9090909090909092,0.6905506860470135,4.292108025296428,8
abl1,abl1_decoy_004434,0,1,ok,-2.57,False,0.0,5.627748450312966,18.30905497418714,1
abl1,abl1_decoy_004435,0,1,ok,-1.87,True,0.9333333333333332,1.104046941936797,2.8223514943848502,4
abl1,abl1_decoy_004436,0,1,ok,-1.85,False,0.0,7.01021883467271,16.594780011189897,0
abl1,abl1_decoy_004437,0,1,ok,-2.17,False,0.0,12.67803965485201,27.93089007857959,0
abl1,abl1_decoy_004438,0,1,ok,-2.73,False,0.0,7.156660240642977,17.558713201584712,0
abl1,abl1_decoy_004439,0,1,ok,-3.04,False,0.0,7.629168658510571,21.0746261483263,0
abl1,abl1_decoy_004440,0,1,ok,-0.96,True,1.0,1.7683034892234972,1.6754166379185316,2
abl1,abl1_decoy_004441,0,1,ok,-1.97,False,0.0,7.656750118033106,17.34122188512445,0
abl1,abl1_decoy_004442,0,1,ok,0.18,True,0.9523809523809524,1.5586290386105357,1.231167039620535,1
abl1,abl1_decoy_004443,0,1,ok,-0.03,True,1.0,1.8859037568232375,2.362060447937356,1
abl1,abl1_decoy_004444,0,1,ok,-0.3,True,0.8888888888888888,2.954895111505652,0.952744040247418,0
abl1,abl1_decoy_004445,0,1,ok,-2.95,False,0.0,4.348331644435598,14.556574268303365,0
abl1,abl1_decoy_004446,0,1,ok,-1.79,False,0.0,20.796299666286785,35.01720130172384,0
abl1,abl1_decoy_004447,0,1,ok,-3.92,False,0.0,5.620964488412999,17.775347072903642,6
abl1,abl1_decoy_004448,0,1,ok,-4.29,False,0.0,7.516622289965088,18.41432745219981,2
abl1,abl1_decoy_004449,0,1,ok,-1.89,False,0.0,7.443954751340176,17.392477079642397,1
abl1,abl1_decoy_004450,0,1,ok,-1.23,False,0.0,7.438630836383804,18.25908041866669,0
abl1,abl1_decoy_004451,0,1,ok,-0.46,True,1.0,1.9036141862257687,0.8126346044353687,1
abl1,abl1_decoy_004452,0,1,ok,-1.57,False,0.0,9.375605008744769,22.44188555502983,1
abl1,abl1_decoy_004453,0,1,ok,-0.91,True,0.9047619047619048,1.897566918451099,0.4331829913589505,1
abl1,abl1_decoy_004454,0,1,ok,-2.24,False,0.0,9.466788370931294,26.058219867626786,3
abl1,abl1_decoy_004455,0,1,ok,-1.63,False,0.0,6.402867211648231,20.662538147561047,1
abl1,abl1_decoy_004456,0,1,ok,-0.74,False,0.0,6.125631096466714,19.357986312855456,0
abl1,abl1_decoy_004457,0,1,ok,-2.82,False,0.0,6.149690149918123,19.428443512546803,1
abl1,abl1_decoy_004458,0,1,ok,0.15,True,0.8571428571428571,2.155957534368429,1.348891596312879,0
abl1,abl1_decoy_004459,0,1,ok,-0.6,True,1.0,1.9104423309799237,3.106855617451544,1
abl1,abl1_decoy_004460,0,1,ok,-1.84,False,0.0,6.639577652983658,16.537082340788007,0
abl1,abl1_decoy_004461,0,1,ok,-0.37,True,0.85,1.5634252716391663,1.320424981200523,1
abl1,abl1_decoy_004462,0,1,ok,0.53,True,0.7692307692307693,2.583654628622023,0.8265601281060526,0
abl1,abl1_decoy_004463,0,1,ok,-1.39,True,1.0,1.4705477176888877,1.3640399054678023,1
abl1,abl1_decoy_004464,0,1,ok,-0.6,True,0.95,2.5468944108462748,1.020024074582767,0
abl1,abl1_decoy_004465,0,1,ok,0.02,True,1.0,2.4616949871988614,2.330879473851304,0
abl1,abl1_decoy_004466,0,1,ok,-1.99,False,0.0,8.324416781372735,17.452327431776578,0
abl1,abl1_decoy_004467,0,1,ok,-0.92,True,1.0,1.9921991567109945,2.9137284594353083,1
abl1,abl1_decoy_004468,0,1,ok,-1.97,False,0.0,7.816772330060535,16.95508303644335,0
abl1,abl1_decoy_004469,0,1,ok,-0.45,True,0.9444444444444444,1.976865766813722,0.2305592505217019,1
abl1,abl1_decoy_004470,0,1,ok,-0.6,True,0.95,2.5609139559930547,0.295262099296547,0
abl1,abl1_decoy_004471,0,1,ok,-0.81,False,0.0,7.889414762198776,18.60112774199906,0
abl1,abl1_decoy_004472,0,1,ok,-0.49,True,0.95,2.880269364139404,1.613342876785374,0
abl1,abl1_decoy_004473,0,1,ok,-2.64,False,0.0,9.770095539450985,21.956510098782477,0
abl1,abl1_decoy_004474,0,1,ok,-1.09,True,0.95,1.804313661756181,0.9623067482993,1
abl1,abl1_decoy_004475,0,1,ok,-0.81,False,0.05,3.5963973932256144,18.31905614078869,0
abl1,abl1_decoy_004476,0,1,ok,-2.93,False,0.0,8.718559547884041,21.37039342208147,1
abl1,abl1_decoy_004477,0,1,ok,-2.75,False,0.0,7.262532999580794,17.140938172824047,0
abl1,abl1_decoy_004478,0,1,ok,0.0,True,0.9444444444444444,2.569077817038636,0.9211030281396998,0
abl1,abl1_decoy_004479,0,1,ok,-0.58,True,1.0,2.152125828105784,0.7425645303654581,0
abl1,abl1_decoy_004480,0,1,ok,-3.02,False,0.0,12.441280677647296,26.43157263811281,1
abl1,abl1_decoy_004481,0,0,no_rank1,,False,,,,0
abl1,abl1_decoy_004482,0,1,ok,0.01,True,0.9047619047619048,2.209538619259685,1.6552580369279632,0
abl1,abl1_decoy_004483,0,1,ok,-1.34,False,0.0,7.773785776569869,17.518610920605553,0
abl1,abl1_decoy_004484,0,1,ok,0.29,True,0.9444444444444444,2.524248149449654,2.536094807147527,0
abl1,abl1_decoy_004485,0,1,ok,-0.52,True,0.8571428571428571,1.1339393105453222,1.406199701391919,1
abl1,abl1_decoy_004486,0,1,ok,-0.86,False,0.0,7.159131302748958,17.181392995927048,0
abl1,abl1_decoy_004487,0,1,ok,-0.92,False,0.0,9.334930753358591,25.380896113986257,0
abl1,abl1_decoy_004488,0,1,ok,-1.6,False,0.0,8.121132888950902,18.11737479504302,2
abl1,abl1_decoy_004489,0,1,ok,-1.68,False,0.0,8.05793760276164,18.28298801480397,0
abl1,abl1_decoy_004490,0,1,ok,-0.46,True,0.8888888888888888,1.840151852429576,1.018295032801436,1
abl1,abl1_decoy_004491,0,1,ok,-2.28,False,0.0,6.162654776149643,16.98939303732607,0
abl1,abl1_decoy_004492,0,1,ok,-0.9,True,0.9130434782608696,1.6818281095284373,1.335056332375088,2
abl1,abl1_decoy_004493,0,1,ok,-1.78,False,0.0,5.041884683330232,18.46068208574041,0
abl1,abl1_decoy_004494,0,1,ok,-1.7,False,0.0,7.4255695054318895,17.50085440885333,0
abl1,abl1_decoy_004495,0,1,ok,-2.31,False,0.0,7.593992454565648,18.4649283817921,1
abl1,abl1_decoy_004496,0,1,ok,-1.35,False,0.0,7.160729234512362,17.78614228973528,0
abl1,abl1_decoy_004497,0,1,ok,-0.57,True,0.875,1.5656427849289238,0.5401803243163888,1
abl1,abl1_decoy_004498,0,1,ok,-0.31,True,1.0,1.835934840891691,3.268891886953645,1
abl1,abl1_decoy_004499,0,1,ok,-0.44,True,0.96,2.498245620430465,0.8920514786842514,0
abl1,abl1_decoy_004500,0,1,ok,-0.81,True,0.925925925925926,1.5873800458617344,0.6670711463852705,2
abl1,abl1_decoy_004501,0,1,ok,-0.3,True,0.9629629629629628,2.342548904505516,0.6531128328635232,0
abl1,abl1_decoy_004502,0,1,ok,-0.85,True,0.9090909090909092,1.9735604804515117,1.4285290533020785,1
abl1,abl1_decoy_004503,0,1,ok,-3.45,False,0.0,7.705270714257871,18.378517126075117,1
abl1,abl1_decoy_004504,0,1,ok,-0.67,True,0.925925925925926,1.5118880381827202,1.05232925191625,1
abl1,abl1_decoy_004505,0,1,ok,-1.66,True,0.925925925925926,0.5466589704742797,1.7378235638740775,4
abl1,abl1_decoy_004506,0,1,ok,-0.5,True,0.9166666666666666,1.752806720662606,1.120728735325036,1
abl1,abl1_decoy_004507,0,1,ok,-2.06,False,0.0,8.256569296021198,18.647758700024237,2
abl1,abl1_decoy_004508,0,1,ok,-3.41,False,0.0,7.096959059343655,17.624963411103984,0
abl1,abl1_decoy_004509,0,1,ok,-1.36,True,0.7857142857142857,2.48148405193344,1.6161194146385536,0
abl1,abl1_decoy_004510,0,1,ok,0.28,True,0.8846153846153846,2.097291484272037,0.944442527982668,0
abl1,abl1_decoy_004511,0,1,ok,-1.69,False,0.0,8.065103266542842,17.429179866607967,1
abl1,abl1_decoy_004512,0,1,ok,-1.48,False,0.0,23.173205452418536,36.0189129395957,2
abl1,abl1_decoy_004513,0,1,ok,-0.93,False,0.0,14.917534005994424,30.651709729897306,0
abl1,abl1_decoy_004514,0,1,ok,-2.97,False,0.0,5.12201067745861,16.173586577899243,2
abl1,abl1_decoy_004515,0,1,ok,-1.91,False,0.0,4.588315536228954,20.24649415203018,2
abl1,abl1_decoy_004516,0,1,ok,-2.74,False,0.0,12.184501162952872,26.02204765053231,1
abl1,abl1_decoy_004517,0,1,ok,-2.11,False,0.0,7.74024581586399,17.731468854032876,0
abl1,abl1_decoy_004518,0,1,ok,-0.61,True,0.9130434782608696,2.0449754766255763,0.8299498672337106,0
abl1,abl1_decoy_004519,0,1,ok,-1.51,True,1.0,2.314631929702861,1.3374752647024144,0
abl1,abl1_decoy_004520,0,1,ok,-2.1,False,0.0,7.247206459733294,17.56739717647784,0
abl1,abl1_decoy_004521,0,1,ok,-1.56,False,0.0,5.867983767019128,20.93258043622053,1
abl1,abl1_decoy_004522,0,1,ok,-1.59,False,0.0,7.921741912609876,17.70813496861853,1
abl1,abl1_decoy_004523,0,1,ok,-0.01,True,0.8928571428571429,2.5174164474714957,0.434745126687634,0
abl1,abl1_decoy_004524,0,1,ok,-2.12,False,0.0,4.673009917601288,20.58705825554648,2
abl1,abl1_decoy_004525,0,1,ok,-1.64,False,0.0,6.605713533752429,17.6060029668755,0
abl1,abl1_decoy_004526,0,1,ok,-0.63,True,0.8571428571428571,2.3280481739001884,1.7378242829892834,0
abl1,abl1_decoy_004527,0,1,ok,-1.49,False,0.0,8.188004637272748,17.693979840814144,0
abl1,abl1_decoy_004528,0,1,ok,-2.66,False,0.0,4.07040177623782,14.659910594099006,0
abl1,abl1_decoy_004529,0,1,ok,-2.47,False,0.0,7.871234924711624,17.800462590924724,0
abl1,abl1_decoy_004530,0,1,ok,-2.06,False,0.0,9.119077959421118,25.24649921020454,1
abl1,abl1_decoy_004531,0,1,ok,-0.23,True,1.0,2.5147911921270905,0.4855335630011603,0
abl1,abl1_decoy_004532,0,1,ok,-1.77,False,0.0,7.90521368401892,17.944621321307235,0
abl1,abl1_decoy_004533,0,1,ok,-2.76,False,0.0,7.682273469488053,17.77340951942813,4
abl1,abl1_decoy_004534,0,1,ok,-1.99,False,0.0,7.05741161191552,18.331394819878884,1
abl1,abl1_decoy_004535,0,1,ok,-3.49,False,0.0,6.1647956600361065,18.06393199312287,1
abl1,abl1_decoy_004536,0,1,ok,-0.95,False,0.0,7.480573454622313,17.58913915549032,0
abl1,abl1_decoy_004537,0,1,ok,-0.04,True,0.9090909090909092,2.542798887053397,1.2140569671149806,0
abl1,abl1_decoy_004538,0,1,ok,-0.08,True,0.8181818181818182,2.2836336023977224,1.1347146090280198,0
abl1,abl1_decoy_004539,0,1,ok,-0.24,True,0.8695652173913043,1.9087687680806171,0.5570045403497851,1
abl1,abl1_decoy_004540,0,1,ok,0.18,True,0.8846153846153846,2.3594056052319607,0.8392919356198858,0
abl1,abl1_decoy_004541,0,1,ok,-0.58,True,0.8846153846153846,2.2683407790717878,0.7876202880594789,0
abl1,abl1_decoy_004542,0,1,ok,-1.83,True,1.0,1.3914664027564592,2.8095523951916075,1
