complex_name,protein_path,protein_sequence,ligand_description
wee1_decoy_003447,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(Cl)c([H])c(C([H])([H])Oc2c([H])c([H])c([C@]3([H])C(C#N)=C(N([H])[H])Oc4c3c(-c3c([H])c([H])c(Cl)c([H])c3[H])nn4[H])c([H])c2[H])c1[H]
wee1_decoy_003448,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c(C(=O)N([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])c([H])c2c([H])c([H])c([H])c([H])c2c1/C([H])=N/N([H])c1nc2c([H])c([H])c([H])c([H])c2s1
wee1_decoy_003449,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N([H])C(=O)N([H])c2c([H])c([H])c(Br)c([H])c2[H])c(C(=O)N([H])c2c([H])c([H])c(Br)c([H])c2[H])c1[H]
wee1_decoy_003450,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c(/C([H])=N/N([H])C(=O)[C@]([H])(N([H])c2c([H])c([H])c(I)c(C([H])([H])[H])c2[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])C([H])=C([H])[H]
wee1_decoy_003451,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c1N([H])C(=O)C([H])([H])Sc1nc(N([H])/N=C(\C([H])([H])[H])[C@]23C([H])([H])[C@@]4([H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(C4([H])[H])C2([H])[H])C3([H])[H])n([H])n1
wee1_decoy_003452,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c(N([H])C(=O)C([H])([H])Sc2nc(N([H])/N=C(\C([H])([H])[H])[C@]34C([H])([H])[C@@]5([H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(C5([H])[H])C3([H])[H])C4([H])[H])n([H])n2)c([H])c1C([H])([H])[H]
wee1_decoy_003453,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(-n2nc(C(F)(F)F)c([H])c2-c2c([H])c([H])c3c(c2[H])c([H])c([H])c2c([H])c([H])c([H])c([H])c23)c([H])c([H])c1N([H])C(=O)C([H])([H])[N+]([H])([H])[H]
wee1_decoy_003454,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])N([H])c2nc(C([H])([H])[N+]([H])([H])C([H])([H])c3c([H])c([H])c(F)c([H])c3[H])nc3sc4c(c23)C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c([H])c1F
wee1_decoy_003455,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C([H])([H])[N+]([H])([H])C([H])([H])C(=O)N([H])c2sc3c(c2C(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2[H])C([H])([H])C([H])([H])[C@@]([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C3([H])[H])c([H])c1[H]
wee1_decoy_003456,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C(=O)N([H])c2sc3c(c2C(=O)N([H])c2c([H])c([H])c([H])c([H])c2F)C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C3([H])[H])c([H])c1[H]
wee1_decoy_003457,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c([H])c([H])c1[C@@]1([H])C([H])([H])C(c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])=N[C@@]([H])(c2c([H])c([H])c(OC([H])([H])[H])c(Br)c2[H])[N+]1([H])[H]
wee1_decoy_003458,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc([H])c(C([H])([H])[C@@]([H])(C([H])([H])[H])[N+]([H])([H])C2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(C([H])([H])[H])c([H])c4C([H])([H])[H])c([H])c3[H])C([H])([H])C2([H])[H])c1[H]
wee1_decoy_003459,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(F)(F)F)c([H])c(C([H])([H])[N+]([H])([H])C2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c(C(=O)N([H])C4([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c3[H])C([H])([H])C2([H])[H])c1[H]
wee1_decoy_003460,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])N([H])c2nc(C([H])([H])[N+]([H])([H])C([H])([H])c3c([H])c([H])c(Cl)c([H])c3[H])nc3sc(C([H])([H])[H])c(C([H])([H])[H])c23)c([H])c([H])c1Cl
wee1_decoy_003461,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@@]1(C#Cc2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[C@]([H])(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])[N+]([H])([H])[C@@]([H])(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[H]
wee1_decoy_003462,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(F)c(C([H])([H])[C@]([H])(C([H])([H])C(=O)N2C([H])([H])c3sc(-c4c([H])c([H])c(C(F)(F)F)c([H])c4[H])nc3C([H])([H])C2([H])[H])[N+]([H])([H])[H])c([H])c1F
wee1_decoy_003463,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC(C#Cc1sc(C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])C(=O)N([H])c3c([H])c([H])c(F)c([H])c3C([H])([H])[H])C2([H])[H])c([H])c1[H])(C([H])([H])[H])C([H])([H])[H]
wee1_decoy_003464,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N([H])C(=O)c2c(N([H])C(=O)C([H])([H])[N@+]3([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])sc3c2C([H])([H])C([H])([H])[C@]([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C3([H])[H])c([H])c(C([H])([H])[H])c1[H]
wee1_decoy_003465,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])N(C(=S)N([H])c2c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c2[H])C2([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[N+]([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H]
wee1_decoy_003466,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(=O)N([H])C(N([H])c2c([H])c(C([H])([H])[H])c([H])c([H])[n+]2[H])(C(F)(F)F)C(F)(F)F)c(Cl)c([H])c1Cl
wee1_decoy_003467,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc(C([H])([H])N(C(=S)N([H])c2c([H])c([H])c(Cl)c([H])c2OC([H])([H])[H])C2([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[N+]([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H])c([H])c1[H]
wee1_decoy_003468,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c(Br)c([H])c1[C@@]1([H])C([H])([H])C(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])=N[C@]([H])(c2c([H])c([H])c(F)c([H])c2[H])[N+]1([H])[H]
wee1_decoy_003469,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c(Cl)c([H])c1[C@@]1([H])C([H])([H])C(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])=N[C@]([H])(c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])[N+]1([H])[H]
wee1_decoy_003470,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c([H])c([H])c1[C@]1([H])C([H])([H])C(c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])=N[C@]([H])(c2c([H])c([H])c(OC([H])([H])[H])c(Br)c2[H])[N+]1([H])[H]
wee1_decoy_003471,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])N(C(=S)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C2([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[N+]([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H]
wee1_decoy_003472,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc([H])c(C([H])([H])N(C(=S)N([H])C2([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[N+]([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H])C([H])([H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H]
wee1_decoy_003473,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c([C@]([H])(N(C(=S)N([H])C2([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[N+]([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H])C([H])([H])c2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]
wee1_decoy_003474,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])N(C(=S)N([H])c2c([H])c(Cl)c([H])c([H])c2OC([H])([H])[H])C2([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[N+]([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H])c(C([H])([H])[H])c1[H]
wee1_decoy_003475,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(nnn2[C@]([H])(N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C@]([H])(n2nnc3c([H])c([H])c([H])c([H])c32)[N+]([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H]
wee1_decoy_003476,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N([H])C(=O)N([H])c2c([H])c([H])c([C@@]3([H])C(C(=O)N([H])c4c([H])c([H])c(C([H])([H])[H])c([H])c4C([H])([H])[H])=C(C([H])([H])[H])[N+]([H])=C4SC([H])([H])C([H])([H])C([H])([H])N43)c([H])c2[H])c([H])c1[H]
wee1_decoy_003477,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C(=O)N([H])c2sc(C([H])([H])[H])c(C([H])([H])[H])c2[C@@]([H])(c2c([H])c([H])c([H])c([H])c2F)N([H])c2c([H])c([H])c([H])c(C([H])([H])[H])[n+]2[H])c([H])c1[H]
wee1_decoy_003478,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC([H])([H])C([H])([H])N([H])c1nc(OC([H])([H])C(F)(F)F)nc(N2C([H])([H])C([H])([H])[N+]([H])([C@]34C([H])([H])[C@@]5([H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(C5([H])[H])C3([H])[H])C4([H])[H])C([H])([H])C2([H])[H])n1
wee1_decoy_003479,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c(Br)c([H])c1/C([H])=N/c1c([H])c([H])c(C([H])([H])[N+]([H])([H])[C@]([H])(C([H])([H])O[H])[C@]23C([H])([H])[C@@]4([H])C([H])([H])[C@]([H])(C([H])([H])[C@]([H])(C4([H])[H])C2([H])[H])C3([H])[H])c([H])c1[H]
wee1_decoy_003480,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C(=O)N([H])c2sc(C([H])([H])[H])c(C([H])([H])[H])c2[C@@]([H])(c2c([H])c([H])c(F)c([H])c2[H])N([H])c2c([H])c(C([H])([H])[H])c([H])c([H])[n+]2[H])c([H])c1[H]
wee1_decoy_003481,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@@]12C3=C(C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[C@@]3([H])[N+]([H])=C(N([H])c3c([H])c([H])c([H])c([H])c3[H])N([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[C@@](C([H])([H])[H])(C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])C2([H])[H]
wee1_decoy_003482,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC(=O)c1c([H])c([H])c(N([H])[C@]2([H])/C(=N/S(=O)(=O)c3c([H])c(C([H])([H])[H])c([H])c([H])c3C([H])([H])[H])N=c3c([H])c([H])c([H])c([H])c3=[N+]2[H])c([H])c1[H]
wee1_decoy_003483,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(C([H])([H])N(C(=S)N([H])c2c([H])c([H])c(Cl)c([H])c2C(F)(F)F)C2([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[N+]([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H])c([H])c([H])c1[H]
wee1_decoy_003484,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc([H])c(C([H])([H])N(C(=S)N([H])c2c([H])c(Cl)c([H])c([H])c2C(F)(F)F)C2([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[N+]([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H])c([H])c1[H]
wee1_decoy_003485,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=S)N([H])/[N+]([H])=c2/oc3c([H])c([H])c([H])c([H])c3c([H])c2-c2c([H])c([H])c(Br)c([H])c2[H])c([H])c1[H]
wee1_decoy_003486,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc([C@]([H])([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])[N+]([H])([H])[H])nc1C(=O)N([H])C([H])([H])[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]2(C([H])([H])[H])c3c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c3C([H])([H])C([H])([H])[C@]21[H]
wee1_decoy_003487,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([C@@]2([H])C([H])([H])SC([H])([H])[C@@]([H])(C(=O)N([H])C([H])([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])[N+]2([H])[H])c([H])c1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
wee1_decoy_003488,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)[C@]2([H])C([H])([H])[S@](=O)C([H])([H])[C@]([H])(c3c([H])c4c(c([H])c3C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C4(C([H])([H])[H])C([H])([H])[H])[N+]2([H])[H])c(F)c1[H]
wee1_decoy_003489,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(F)c(C([H])([H])N([H])C(=O)[C@]2([H])C([H])([H])[S@](=O)C([H])([H])[C@@]([H])(c3c([H])c4c(c([H])c3C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C4(C([H])([H])[H])C([H])([H])[H])[N+]2([H])[H])c([H])c1F
wee1_decoy_003490,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])N(C(=S)N([H])c2c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c2[H])C2([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[N+]([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H])c(OC([H])([H])[H])c1[H]
wee1_decoy_003491,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])N(C(=S)N([H])c2c([H])c([H])c([H])c(Cl)c2[H])C2([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[N+]([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H])c(OC([H])([H])[H])c1[H]
wee1_decoy_003492,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(C([H])([H])[H])oc(C([H])([H])N(C(=S)N([H])c2c(C([H])([H])C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])C([H])([H])[H])C2([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[N+]([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H])c1[H]
wee1_decoy_003493,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c([C@]([H])(N([H])S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])[N+]([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
wee1_decoy_003494,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N([H])C(=S)N(C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])C2([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[N+]([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c1[H]
wee1_decoy_003495,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])N(C(=S)N([H])c2c([H])c([H])c([H])c([H])c2C(=O)OC([H])([H])[H])C2([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[N+]([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H])c([H])c1[H]
wee1_decoy_003496,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])N(C(=S)N([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])C([H])([H])[H])C2([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[N+]([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H])c(OC([H])([H])[H])c1[H]
wee1_decoy_003497,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@]12C([H])([H])[C@]3([H])C([H])([H])[C@]([H])(C1([H])[H])C([H])([H])[C@@]([N+]([H])([H])C([H])([H])c1c([H])c(Br)c(OC([H])([H])c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])c(OC([H])([H])C([H])([H])[H])c1[H])(C3([H])[H])C2([H])[H]
wee1_decoy_003498,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c(Br)c([H])c(Cl)c([H])c1/C([H])=[N+](\[H])C([H])([H])C([H])([H])/[N+]([H])=C(\[H])c1c([H])c(Cl)c([H])c(Br)c1[O-]
wee1_decoy_003499,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c([C@@]2([H])C3=c4c([H])c([H])c([H])c([H])c4=[N+]([H])[C@]3([H])[C@@]([H])(c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(Cl)c([H])c4[H])c3[H])N([H])C2([H])[H])c(Cl)c1[H]
wee1_decoy_003500,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c([C@@]2([H])C3=c4c([H])c([H])c([H])c([H])c4=[N+]([H])[C@]3([H])[C@]([H])(c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c(Cl)c([H])c4[H])c3[H])N([H])C2([H])[H])c(Cl)c1[H]
wee1_decoy_003501,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C(\C(=O)N([H])C([H])([H])C([H])([H])C1=c2c([H])c([H])c([H])c([H])c2=[N+]([H])[C@@]1([H])C([H])([H])[H])N([H])C(=O)c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H])c1c([H])c([H])c([H])c([H])c1[H]
wee1_decoy_003502,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]OC(=O)c1c([H])c([H])c(N([H])[C@@]2([H])/C(=N/S(=O)(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])N=c3c([H])c([H])c([H])c([H])c3=[N+]2[H])c([H])c1[H]
wee1_decoy_003503,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c([C@]([H])(N([H])C(=O)c2c([H])c(N([H])C(=O)N([H])c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])c([H])c([H])c2N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
wee1_decoy_003504,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1N([H])C(=S)N([H])N([H])C([H])([H])c1c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c1C([H])([H])[H]
wee1_decoy_003505,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(-c2nnc(SC([H])([H])C(=O)N([H])c3c([H])c([H])c(Br)c([H])c3C([H])(C([H])([H])[H])C([H])([H])[H])n2N([H])[H])c([H])c([H])c1Cl
wee1_decoy_003506,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c([H])c([H])c1/C([H])=N/N([H])c1nc(-c2c([H])c(Br)c([H])c(Br)c2O[H])nc(C([H])([H])[H])c1[H]
wee1_decoy_003507,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=N\n1c(N([H])[H])c(C(=O)N([H])c2c([H])c([H])c([H])c([H])c2[H])c2nc3c([H])c([H])c([H])c([H])c3nc21)c1c([H])c([H])c([H])c(Br)c1[H]
wee1_decoy_003508,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(SC([H])([H])C(=O)N([H])c2c([H])c([H])c([H])c(C([H])([H])[H])c2C([H])([H])[H])nc(N([H])[H])c1S(=O)(=O)c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
wee1_decoy_003509,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1-c1nnc(SC([H])([H])C(=O)N([H])c2c(Br)c([H])c(C([H])([H])[H])c([H])c2Br)n1N([H])[H]
wee1_decoy_003510,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@@]1(C(F)(F)F)N([H])C(=O)N([H])[C@@]([H])(c2c([H])c([H])c(N(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C([H])([H])[H])c([H])c2[H])[C@@]1([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
